,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
378,378,big data,Новосибирск,100000.0,160000.0,SEMrush,2019-09-25T13:33:09+0300,От 3 до 6 лет,Полный день,Полная занятость,"SEMrush - это уникальный сервис для профессионалов в области интернет-маркетинга, многопрофильная маркетинг-платформа, состоящая из множества инструментов, помогающая маркетологам всего мира оценить положение своего продукта в Сети, отследить активность конкурентов, эффективность онлайн-рекламы и многое другое. Над всем этим сейчас работают уже больше 30 команд разработки! Главный центр разработки находится в Санкт-Петербурге, а еще есть представительства в США, Чехии и на Кипре. Да, да. Растем как на дрожжах и даже не думаем останавливаться. Возможно, когда ты к нам придешь - команд станет еще больше. Команда Data Lab занимается разработкой сервисов с использованием ML и BigData. На данный момент в команде есть РО и Data Scientist, но задач становится все больше, поэтому мы ищем нового коллегу - еще одного Data Scientis&#39;а . ВАЖНО: вакансия подразумевает переезд в Санкт-Петербург! У нас есть классный релокационный пакет, так что если ты готов к переезду в Северную столицу, мы с радостью тебя релоцируем :) Основные задачи: Сбор и подготовка данных Построение решений на базе данных из внутренних сервисов Выбор наиболее оптимальных методов, фреймворков и алгоритмов для решения поставленных задач Структурирование и визуализация полученных результатов Технические навыки, которые тебе точно потребуются: Опыт работы в области Data Science от 3 лет Математический бэкграунд Наличие высшего образования Понимание современных методов анализа данных и машинного обучения Уверенное понимание принципов работы искусственных нейронных сетей Умение обосновывать свой выбор и каждый этап своего решения Знание Python Опыт работы с различными источниками данных: API, базы данных Знание SQL Опыт доведения решения до продакшена Владение английским языком на уровне, достаточном для изучения профильных материалов и статей Дополнительным преимуществом будет: Работа с последовательностями и временными рядами Участие в разработке рекомендательных систем Опыт обработки естественного языка Мы предлагаем: Начало рабочего дня подойдет как жаворонку, так и сове, т.к. наш день начинается с 9:00 до 12:00 Мы совсем рядом со ст.м. Московские ворота - 10 минут прогулочным шагом Мы готовы рассказать, показать и разделить с тобой Agile-подход в работе (есть коучи и HR`ы, которые с удовольствием всему научат) Для твоей прокачки и развития твоей команды мы всегда рады обсудить тренинги/онлайн курсы/конференции/книжки! Занятия по английскому языку проходят прямо в офисе Горячо поддерживаем твои спортивные увлечения и готовы компенсировать до 50% от стоимости абонемента (зал/танцы/скалодромы и т.п. на твой выбор) Крутые вечеринки и корпоративы!",Без требований,Без обязанностей,Без условий,Data Science|Machine Learning|Python|SQL,23
315,315,big data,Новосибирск,100000.0,160000.0,Openprovider,2019-10-07T15:00:08+0300,От 3 до 6 лет,Полный день,Полная занятость,"Openprovider - международная компания с головным офисом в Нидерландах и подразделениями в России, Испании и Индии. Компания занимается разработкой веб приложений для хостинга и автоматизацией бизнес-процессов на основе технологий машинного обучения. Наш бизнес стабильно растет, в том числе, благодаря развитию инновационных технологических решений. Наши проекты: - платформа для продажи услуг для хостинга (Openprovider API и панель управления услугами). - биллинг платформа для управления хостингом (PowerPanel API и PowerPanel UI). Кого мы ищем: В команду Business Intelligence / Business applications требуется специалист для поддержания технической реализации процессов аналитики и доставки данных. Что предстоит делать: Поддерживать и развивать работу хранилища данных и системы отчётности на уровне администратора базы данных и администратора системы Tableau Реализовывать интеграцию между разными сервисами внутри компании. Разработка ETL-процессов, процедур, отчетов. Разработка автоматически обновляемых отчетов и дашбордов Tableau. Подготовка выборки данных посредством SQL. Поиск и тестирование новых инструментов для решение бизнес задач. Требования: университетское образование владение реляционными базами данных на уровне администратора (MySQL и Postgresql) умение программировать (в приоритете python и php) умение работать с программными интерфейсами (rest, soap) владение консолью linux, в особенности умение работать с серверным CentOS Дополнительным преимуществом будет: продвинутый английский опыт работы с Tableau опыт работы с OLAP опыт работы в международной компании Условия: мультиязычная международная компания возможность самостоятельно принимать решения график гибкий, но не свободный зарплата по результатам собеседования частичная оплата участия/поездок на конференции и хакатоны Процедура: откликаетесь на вакансию; все отклики идут напрямую руководителю команды, так что если есть вопросы - спрашивайте, любопытство приветствуется; если мы друг другу интересны - короткое общение с руководителем команды по скайпу собеседование с командой после встречи можем попросить сделать тестовое задание"," университетское образование владение реляционными базами данных на уровне администратора (MySQL и Postgresql) умение программировать (в приоритете python и php) умение работать с программными интерфейсами (rest, soap) владение консолью linux, в особенности умение работать с серверным CentOS Дополнительным преимуществом будет: продвинутый английский опыт работы с Tableau опыт работы с OLAP опыт работы в международной компании ",Без обязанностей," мультиязычная международная компания возможность самостоятельно принимать решения график гибкий, но не свободный зарплата по результатам собеседования частичная оплата участия/поездок на конференции и хакатоны Процедура: откликаетесь на вакансию; все отклики идут напрямую руководителю команды, так что если есть вопросы - спрашивайте, любопытство приветствуется; если мы друг другу интересны - короткое общение с руководителем команды по скайпу собеседование с командой после встречи можем попросить сделать тестовое задание",Linux|MySQL|PostgreSQL|Работа в команде|Data Analysis|Big Data,11
490,490,big data,Новосибирск,100000.0,160000.0,Перфект Арт,2019-09-26T13:51:40+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Международная Компания Perfect Art – 16 лет на европейском рынке премиальных IT услуг. Наша сфера деятельности – заказная разработка программного обеспечения для крупнейших международных финансовых и логистических корпораций. Мы создаем для наших клиентов системы поддержки принятия решений, решения по мониторингу активов и другие стратегические приложения, включающие в себя обработку больших данных, machine learning, имитационное моделирование сложных систем и визуальной аналитики. Предполагается участие в разработке ряда продуктов компании: • Построением экспертных систем, в основе которых лежат методы и алгоритмы обработки текстовой информации на различных языках; • Построением системы обработки временных рядов разной природы, а также построения прогностических моделей; • Построение моделей ограниченной сложности с целью имитационного моделирования физических процессов при заданном ограничении производительности кластера. Данные продукты реализуются для крупных международных компаний. Вы будете частью R&amp;D команды, работающей над передовыми проектами по всему миру. Обязанности: • Анализ предметной области и декомпозиция бизнес-задачи на подзадачи; • Идентификация и анализ источников данных; • Построение моделей работы с данным (в том числе с применением моделей машинного обучения), их валидация; • Помощь R&amp;D команде в прототипировании идей, а также их внедрение в промышленный продукт; • Работа с командой разработки, бизнес-пользователями, архитекторами. Требования: • Знание математики (мат статистика, численные методы); • Уверенное владение языками Python или R, опыт работы с пакетами-библиотеками применительно к анализу данных; • Свободный технический английский язык, с опытом практического использования в течении последнего года; • Умение анализировать высокоразмерные структурированные данные и крупномасштабные неструктурированные данные, в том числе гетерогенные; • Коммуникативные навыки, готовность к обучению и открытость к новым технологиям; • Высокая степень самостоятельности; • Готовность к командировкам. Будет плюсом: • Опыт разработки и внедрения индустриальных решений в области машинного обучения и анализа данных (финансы/логистика/энергетика); • Опыт работы с распределенными структурами данных; • Знание Java/Scala; • Знание распределённых архитектур и принципов масштабируемости; • Понимание методологии Agile и принципов SCRUM; • Опыт работы в международных IT-проектах в зарубежных компаниях или в компаниях с иностранными заказчиками. Мы предлагаем: • Работу международной консалтинговой IT-компании в нашем офисе в Новосибирске; • Официальное трудоустройство, «белая» заработная плата; • ДМС после окончания испытательного срока; • Возможность зарабатывать соразмерно вкладу в проекты компании; • Возможности для постоянного развития и работы с лучшими профессионалами в своей области; • Постоянные коммуникации с иностранными клиентами и коллегами; • График работы полный день 5/2.",Без требований," • Анализ предметной области и декомпозиция бизнес-задачи на подзадачи; • Идентификация и анализ источников данных; • Построение моделей работы с данным (в том числе с применением моделей машинного обучения), их валидация; • Помощь R&amp;D команде в прототипировании идей, а также их внедрение в промышленный продукт; • Работа с командой разработки, бизнес-пользователями, архитекторами. ",Без условий,Без ключевых навыков,22
985,985,big data,Новосибирск,100000.0,120000.0,Зарплата.ру,2019-10-09T12:43:40+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Привет! Меня зовут Миша, я тимлид команды reSearch. Мы делаем всякие крутые штуки, используя машинное обучение, и нам нужен единомышленник, который поможет внедрять наши модели:) Зарплата.ру – федеральная job-платформа с центром разработки в Новосибирске. Мы лидеры в Сибири и на Урале и продолжаем расти. Над нашим продуктом работает 60 разработчиков, системных администраторов, QA-инженеров, дизайнеров, продуктовых менеджеров и аналитиков, а всего нас 250. Каким мы тебя видим: • Ты отлично владеешь Python: pandas, Sklearn, NumPy; • Знаешь PHP; • Linux: можешь, любишь, практикуешь; • Умеешь работать с ElasticSearch; • Ты понимаешь принципы машинного обучения; • Знаешь SQL и у тебя есть опыт работы с MongoDB; • Ты ответственен, хочешь работать в команде и развиваться. Ты просто уникален, если знаешь/видел/трогал: • Clickhouse • Имеешь опыт работы с текстовыми данными TF-IDF, Word2vec. У нас тебе предстоит работать со следующими технологиями: • PHP 7, Python 3; • Системы хранения данных — MySQL, MongoDB; • Clickhouse - для работы с аналитикой; • Поисковый движок – ElasticSearch; • RabbitMQ как очередь сообщений; • Рабочие инструменты — Jira/Confluence/Bitbucket+git, Concourse CI. У нас тебе предстоит разрабатывать окружения, выводить их в продакшен и поддерживать модели, разработанные Data Science отделом. Для тебя здесь нет незнакомых слов? Тогда ты точно наш кандидат! А что мы тебе можем предложить, чтобы наше сотрудничество было приятным и полезным? • Официальное трудоустройство в первый рабочий день, отпуск, заработная плата два раза в месяц и вот это вот всё; • Комфортный и уютный оупенспейс в новом бизнес-центре с видом на Оперный театр; • Возможность проходить внешнее обучение за счет компании, участие во внутренних митапах, хакатонах, тренингах; • Корпоративная библиотека, кухня с кофемашиной и завтраками за счет компании; • Корпоративные скидки на фитнес, футбольная, баскетбольная и волейбольная команды. Интересно? Откликайся!",Без требований,Без обязанностей,Без условий,Python|MySQL|MongoDB|Linux|Atlassian Confluence|PHP|Atlassian Jira|Git,9
359,359,big data,Новосибирск,100000.0,160000.0,ЭЛСИ ГРУПП,2019-10-14T05:17:51+0300,Нет опыта,Полный день,Полная занятость,"Мы молодая высокотехнологичная компания, занимаемся разработкой решений для fintech отрасли, которые используются в России, Польше, ЮАР, Мексике. Ищем амбициозного и ответственного человека в команду R&amp;D. Разработчики R&amp;D команды выдвигают гипотезы, собирают данные, обучают модели, оценивают их в экспериментах, пишут продакшн-код, и разрабатывают собственную инфраструктуру для запуска моделей. Мы ждем от кандидатов хорошего знания машинного обучения, статистики, и опыта промышленной разработки. Рассматриваем кандидатов самого разного уровня. Чем у нас можно заниматься: Системы кредитного скоринга для различных стран. Чат-боты (текстовые, голосовые). Моделирование поведения клиентов для решения задач маркетинга. Анализ изображений (распознавание образов). Оптимизация и развитие уже существующих моделей. Что от тебя требуется: Хорошая математическая подготовка, знание основ статистического анализа Понимание принципов постановки экспериментов, проверки гипотез Опыт работы с Python, библиотеками scikit-learn, numpy, scipy, pandas Опыт использования и понимание основных алгоритмов машинного обучения IT-background, понимание основных принципов разработки, опыт разработки на любом ОО-языке программирования. Очень круто, если у тебя есть: Профиль в GitHub или Kaggle, которым не стыдно поделиться Опыт участия в конкурсах по анализу данных Опыт применения машинного обучения в боевых задачах Знание tensorflow, theano ШАД или CSC Мы предлагаем: ДМС (амбулаторное лечение + стоматология). Заключен договор с крупными и известными клиниками Новосибирска, возможность получать консультацию и наблюдаться у лучших врачей города. У Вас будет возможность заказать любые необходимые комплектующие к рабочему компьютеру. Постоянная динамика в профессиональном развитии. Развитая система наставничества и работа в условиях взаимопомощи между коллегами. Трудоустройство в полном соответствии с ТК РФ, официальная заработная плата на 100%. Работа в комфортном и современном офисе в центре Академгородка. Работа в динамичной и дружной молодой команде, участвующей в хакатонах, конкурсах Kaggle, конференциях DataFest, митапах ODS. Возможность инвестировать в нашу группу компаний на выгодных условиях (ставка в районе 20 процентов годовых; срок от 1 года). Гибкий график работы. Отсутствие дресс-кода и жестких условий труда. Насыщенная корпоративная жизнь - ежегодные корпоративы и тимбилдинги! Машины для вычислений: кластера на GTX 1080ti и RX Vega 64, сервера с Intel Core i9 и AMD Ryzen Threadripper.",Без требований,Без обязанностей,Без условий,Python|scikit-learn|numpy|scipy|pandas|GitHub|Kaggle|ШАД|CSC,4
736,736,big data,Новосибирск,100000.0,160000.0,ANCOR Industry,2019-10-14T10:34:17+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Федеральный нефтегазовый холдинг, который идет в ногу со временем и применяет современные технологии и программы, приглашает на работу Data Scientist: Обязанности: Формирование гипотез и определение необходимых источников данных совместно с владельцем продукта; Применение алгоритмов и инструментов для сбора и трансформации данных в удобный для анализа вид; Использование и настройка инструментов для работы с большими массивами структурированных данных; Применение методов машинного обучения; Разработка прототипов и работающих аналитических решений с помощью программных сред (Python). Требования: Высшее техническое образование; Опыт работы в области анализа данных не менее 2-х лет; Опыт применения машинного обучения для решения бизнес-задач: работа с сырыми данными, построение моделей, анализ результатов, формулировка гипотез и их валидация, визуализация результатов; Уверенное знание языков программирования Python + pandas + scikit-learn + numpy, а также линейной алгебры, статистики, комбинаторики, теории вероятности; Будет преимуществом: опыт работы с реляционными базами данных, знание SQL. Условия: Место работы Нижний Новгород или Томск; Работа в современной технологичной компании; Официальное трудоустройство с первого дня работы; Белая заработная плата; Комфортный современный офис; Дружная команда единомышленников; Премии по результатам работы, корпоративные награды; Релокационный пакет; Расширенный соц. пакет: ДМС, скидки на спорт, льготное кредитование в банках-партнерах; Возможность профессионального развития, обучение в Корпоративном университете, дистанционные курсы."," Высшее техническое образование; Опыт работы в области анализа данных не менее 2-х лет; Опыт применения машинного обучения для решения бизнес-задач: работа с сырыми данными, построение моделей, анализ результатов, формулировка гипотез и их валидация, визуализация результатов; Уверенное знание языков программирования Python + pandas + scikit-learn + numpy, а также линейной алгебры, статистики, комбинаторики, теории вероятности; Будет преимуществом: опыт работы с реляционными базами данных, знание SQL. ", Формирование гипотез и определение необходимых источников данных совместно с владельцем продукта; Применение алгоритмов и инструментов для сбора и трансформации данных в удобный для анализа вид; Использование и настройка инструментов для работы с большими массивами структурированных данных; Применение методов машинного обучения; Разработка прототипов и работающих аналитических решений с помощью программных сред (Python). ," Место работы Нижний Новгород или Томск; Работа в современной технологичной компании; Официальное трудоустройство с первого дня работы; Белая заработная плата; Комфортный современный офис; Дружная команда единомышленников; Премии по результатам работы, корпоративные награды; Релокационный пакет; Расширенный соц. пакет: ДМС, скидки на спорт, льготное кредитование в банках-партнерах; Возможность профессионального развития, обучение в Корпоративном университете, дистанционные курсы.",Python|Data Mining|SQL Server,4
856,856,big data,Новосибирск,100000.0,160000.0,ЦРТ | Группа компаний,2019-10-11T15:31:26+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы ищем в команду эксперта, которые любит и умеет распознавать, очищать, синтезировать, искажать и извлекать большие объемы информации: пол, возраст, язык, эмоции и многое другое. Ваши задачи: Разработка алгоритмов распознавания речи/ эмоций/ синтеза речи/ биометрии (машинное обучение, работа с графами) Создание и сопровождение программных компонентов Проведение экспериментальных исследований Наши ожидания от Вас: Хорошая математическая подготовка (знание методов статистического анализа данных, построения математических моделей) Знание и опыт в Machine Learning, Deep Learning Знания и опыт программирования на Python, C++ Высокий уровень английского языка, позволяющий свободно читать и понимать научные статьи на английском Преимущества работы у нас: Получить опыт работы в команде,которая любит делать новые алгоритмы и видит их применение в реальной жизни Получить помощь в переезде (релокационный пакет) Познакомиться с крутыми специалистами по машинному обучению и глубоким нейросетям Возможность посетить мировые научные конференции: каждый год добрая половина нашей большой команды выезжает в Европу, США, Китай и другие страны, чтобы пообщаться с коллегами, получить новый опыт",Без требований,Без обязанностей,Без условий,Machine Learning|Deep Learning|Python|C++|Статистический анализ|Математическое моделирование|Neural networks|Нейросети,7
781,781,big data,Новосибирск,100000.0,160000.0,Grid Dynamics,2019-10-11T11:30:25+0300,От 3 до 6 лет,Полный день,Полная занятость,"Big Data Engineer (with a long-term business trip to the USA) Description Our customer is one of the world&#39;s largest technology companies based in Silicon Valley with operations all over the world. On this project, we are working with bleeding-edge big data technologies to develop a high-performance data analytics platform, which handles petabytes of data. We are looking for an enthusiastic and technology-proficient Big Data Developer, who is eager to participate in the design and implementation of a top-notch big data solution that will be deployed at a massive scale. Responsibilities: Participate in the design and development of a big data analytics application Design, support and continuously enhance the project code base, continuous integration pipeline, etc. Write complex ETL processes and frameworks for analytics and data management Implement large-scale near real-time streaming data processing pipelines Work with a team of industry experts on cutting-edge big data technologies to develop solutions for deployment at massive scale Requirements: Strong knowledge of Scala In-depth knowledge of Hadoop and Spark, experience with data mining and stream processing technologies (Kafka, Spark Streaming, Akka Streams) Understanding of the best practices in data quality and quality engineering Experience with version control systems, Git in particular ability to quickly learn new tools and technologies Will be a plus: Knowledge of Unix-based operating systems (bash/ssh/ps/grep etc.) Experience with Github-based development processes Experience with JVM build systems (SBT, Maven, Gradle) We offer: Opportunity to work on bleeding-edge projects Work with a highly motivated and dedicated team Competitive salary Flexible schedule Benefits program Social package - medical insurance, sports Corporate social events Professional development opportunities Opportunity for long business trips to the US and possibility for relocation About us: Grid Dynamics is the engineering services company known for transformative, mission-critical cloud solutions for retail, finance and technology sectors. We architected some of the busiest e-commerce services on the Internet and have never had an outage during the peak season. Founded in 2006 and headquartered in San Ramon, California with offices throughout the US and Eastern Europe, we focus on big data analytics, scalable omnichannel services, DevOps, and cloud enablement.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,7
725,725,big data,Новосибирск,100000.0,160000.0,Noveo,2019-10-02T10:44:22+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Ищем профессионалов в Java-разработке для сложного и интересного проекта: Big-data проект, ответственный за сбор, обработку и хранение данных конечных пользователей для сервиса AB-тестирования приложений (web, mobile). Проект основан на google cloud platform, использует множество из предоставляемых сервисов (Dataflow, AppEngine, Kubernetes, BigQuery, BigTable, etc). Разрабатывается в концепции микросервисной архитектуры, с регулярными обновлениями на production (CI/CD). Средняя нагрузка: 30K запросов в секунду, 1TB новых данных в день. В задачи входит как разработка нового функционала и bug-fix, так и оптимизация текущего кода, инфраструктуры, development workflow. Требования: Разговорный английский; Глубокие знание Java8 (многопоточность, generics, class-loading, Stream API); Основы docker, gradle, SQL; Понимание принципов объектно-ориентированного и функционального программирования; Готовность решать нестандартные задачи; Опыт работы от 3 лет. Приветствуется : Знание Apache Beam, gRPC, protobuf, Go; Опыт работы с Google Cloud Platform (PubSub, Dataflow, Kubernetes, BigQuery, BigTable); Понимание особенностей работы распределенных систем; Понимание принципов и опыт оптимизации производительности. В Noveo вас ждет: достойный уровень заработной платы и регулярный ее пересмотр на performance review; официальное трудоустройство, оплачиваемый отпуск и больничные; помощь сотрудникам в вопросах кредитования; гибкий график работы; место работы на выбор в одном из офисов компании в Новосибирске (Академгородок или ст.м. Гагаринская) или Санкт-Петербурге (ст.м. Площадь Ленина); работа в профессиональной команде над интересными проектами; четко выстроенные процессы и методология разработки; возможность реализовывать свои знания в разнообразных проектах; внутреннее обучение; бесплатное изучение английского и французского языков в офисе компании в рабочее время; молодой дружелюбный коллектив; активное и позитивное отношение к жизни.",Без требований,Без обязанностей,Без условий,Java|SQL|Stream API|class-loading|Apache Beam|gRPC|protobuf|Go|docker|gradle|Google Cloud Platform,16
638,638,big data,Новосибирск,100000.0,200000.0,ЭЛСИ ГРУПП,2019-10-14T05:17:58+0300,От 3 до 6 лет,Полный день,Полная занятость,"Мы молодая высокотехнологичная компания, занимаемся разработкой решений для fintech отрасли, которые используются в России, Польше, ЮАР, Мексике. Ищем амбициозного и ответственного человека в команду R&amp;D. Разработчики R&amp;D команды выдвигают гипотезы, собирают данные, обучают модели, оценивают их в экспериментах, пишут продакшн-код, и разрабатывают собственную инфраструктуру для запуска моделей. Мы ждем от кандидатов хорошего знания машинного обучения, статистики, и опыта промышленной разработки. Мы готовы поручить вам: Распознавание образов в видеопотоке. Улучшение и разработка систем кредитного скоринга. Развитие текстовых и голосовых диалоговых систем. Моделирование поведения клиентов для решения задач маркетинга. Анализ изображений. Чтобы работать с нами, вам пригодится: Понимание статистики и теории вероятностей, умение проверять и ставить эксперименты, проверять гипотезы. Глубокое знание основ машинного обучения. Опыт применения машинного обучения в боевых задачах. Наличие готовых проектов, успешно запущенных в продакшн. Опыт работы с Python, готовность писать продакшн-код. Приветствуются: Опыт участия в конкурсах по анализу данных ШАД или CSC Опыт работы с веб-фреймворками на Python Опыт работы с PostgreSQL или аналогичной базой данных типа SQL. Мы предлагаем: ДМС (амбулаторное лечение + стоматология). Заключен договор с крупными и известными клиниками Новосибирска, возможность получать консультацию и наблюдаться у лучших врачей города. У Вас будет возможность заказать любые необходимые комплектующие к рабочему компьютеру. Постоянная динамика в профессиональном развитии. Развитая система наставничества и работа в условиях взаимопомощи между коллегами. Трудоустройство в полном соответствии с ТК РФ, официальная заработная плата на 100%. Работа в комфортном и современном офисе в центре Академгородка. Работа в динамичной и дружной молодой команде, участвующей в хакатонах, конкурсах Kaggle, конференциях DataFest, митапах ODS. Возможность инвестировать в нашу группу компаний на выгодных условиях (ставка в районе 20 процентов годовых; срок от 1 года). Гибкий график работы. Отсутствие дресс-кода и жестких условий труда. Насыщенная корпоративная жизнь - ежегодные корпоративы и тимбилдинги! Машины для вычислений: кластера на GTX 1080ti и RX Vega 64, сервера с Intel Core i9 и AMD Ryzen Threadripper.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,4
