,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
100,100,разработчик .net с# (junior),Новосибирск,40000.0,80000.0,Восток-Сервис-Кузбасс,2019-10-19T07:28:56+0300,Нет опыта,Полный день,Полная занятость,"В Новосибирский филиал ООО &quot;Восток-Сервис-Кузбасс&quot; требуется разработчик .NET/С# для работы с веб-проектами. В связи с расширением штата и объема работы, готовы рассмотреть разработчиков, не имеющих опыт. Требования: первоначальные знания C#, ASP.NET MVC, SQL и большое желание учиться и развиваться как .NET разработчик первоначальные знания и практический опыт работы с JavaScript, AJAX, jQuery желание обучаться и развиваться умение работать в команде Мы предлагаем: официальное трудоустройство и соц. пакет; возможность развития и карьерного роста; внеочередной оплачиваемый отпуск на время сессии (если Вы учитесь); комфортный офис в центре города и дружный коллектив удаленная работа исключена. Резюме отправлять на электронный адрес, в теме письма указывать &quot;Разработчик .NET/С#&quot;.",,,,C#|JavaScript|ASP.NET|MVC|jQuery|SQL
519,519,php программист,Челябинск,40000.0,80000.0,Максимал,2019-10-11T09:13:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы ожидаем, что вы: Знаете php; Знаете, что такое git и как с этим жить Работали с одним из популярных фреймворком Yii, Symfony, Laravel, Zend, Phalcon Понимаете, что такое ООП, и умеете применять на практике основные паттерны; Уверенно пишете SQL и умеете оптимизировать запросы; Понимаете, как устроен HTTP; Знакомы с Linux и умеете работать с командной строкой; Мы будем рады, если вы: Работали с фреймворком Phalcon; Имеете опыт работы с инструментами профилирования, дебага. Умеете пользоваться инструментами мониторинга, например, Grafana; Понимаете архитектуру высоконагруженных систем; Условия работы: Официальное оформление в компании; Плавающее начало рабочего дня; Бесплатные обеды в офисе, неограниченные чай/кофе/газировка.",,,,Git|Linux|PHP|Phalcon|SQL
80,80,ui ux дизайнер,Новосибирск,40000.0,90000.0,Секвения,2019-10-20T07:01:37+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка и совершенствование интерфейсов мобильных приложений для платформ iOS и Android. Наша студия входит в ТОП-45 лучших мобильных разработчиков России по версии &quot;Рейтинг Рунета&quot;. Мы делаем лучшие в мире мобильные приложения и хотим, чтобы вы помогли нам в этом. Самое главное - понимать, что за &quot;мобайлом&quot; будущее и желание создавать это будущее своими руками. Мы не рисуем красивые картинки, а создаем удобные, понятные и популярные приложения, которые помогают людям и делают их жизнь лучше. Требования: Наличие портфолио обязательно; Понимание специфики и особенностей проектирования интерфейсов для Web, iOS, Android; (Или желание разобраться и освоить гайдлайны : iOS Human Interface Guidelines и Google Material Design guide) + прототипирование; Уверенное владение Zeplin, Figma, другими графическими пакетами; Художественный вкус, умение разрабатывать и выдерживать единую визуальную стилистику, знание принципов композиции и колористики, сочетания цветов и шрифтов; Ответственность и дисциплинированность, аккуратность, внимание к деталям; Умение и желание работать в команде, самосовершенствоваться. Условия: Работа fulltime в офисе в центре города (рядом с &quot;Аурой&quot;); После испытательного срока - свободный график при условии четкого соблюдения согласованных дедлайнов."," Наличие портфолио обязательно; Понимание специфики и особенностей проектирования интерфейсов для Web, iOS, Android; (Или желание разобраться и освоить гайдлайны : iOS Human Interface Guidelines и Google Material Design guide) + прототипирование; Уверенное владение Zeplin, Figma, другими графическими пакетами; Художественный вкус, умение разрабатывать и выдерживать единую визуальную стилистику, знание принципов композиции и колористики, сочетания цветов и шрифтов; Ответственность и дисциплинированность, аккуратность, внимание к деталям; Умение и желание работать в команде, самосовершенствоваться. "," Разработка и совершенствование интерфейсов мобильных приложений для платформ iOS и Android. Наша студия входит в ТОП-45 лучших мобильных разработчиков России по версии &quot;Рейтинг Рунета&quot;. Мы делаем лучшие в мире мобильные приложения и хотим, чтобы вы помогли нам в этом. Самое главное - понимать, что за &quot;мобайлом&quot; будущее и желание создавать это будущее своими руками. Мы не рисуем красивые картинки, а создаем удобные, понятные и популярные приложения, которые помогают людям и делают их жизнь лучше. ", Работа fulltime в офисе в центре города (рядом с &quot;Аурой&quot;); После испытательного срока - свободный график при условии четкого соблюдения согласованных дедлайнов.,
240,240,инженер программист,Новосибирск,40000.0,70000.0,"ЛЕВОБЕРЕЖНЫЙ, Новосибирский социальный коммерческий банк",2019-10-21T06:20:11+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности : разработка новых программных продуктов; сопровождение существующих продуктов и разработок; разрешение запросов пользователей. Требования : высшее техническое образование в области информационных технологий; наличие практического опыта программирования и написания SQL-запросов, опыт работы с базами данных Oracle; желателен опыт работы с системой IBSO ЦФТ в части разработки и администрирования; желателен опыт работы в банке по сопровождению информационных систем. Условия : трудоустройство в соответствии с ТК РФ, полный социальный пакет; фиксированный доход + премирование по результатам выполненных задач; развитая система корпоративной мотивации и ряд дополнительных преференций в зависимости от стажа работы в Банке. Уровень дохода согласовывается индивидуально по результатам собеседования.",,,,MS SQL|SQL|Oracle Pl/SQL|IBSO
50,50,middle web разработчик (php),Новосибирск,45000.0,70000.0,Мир Хобби,2019-10-18T17:13:53+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"В связи с увеличением объёмов работ и появлением новых интересных проектов компании-партнеру &quot;РУК УАН ГЕЙМС&quot; требуются удалённые веб-разработчики. Возможен быстрый карьерный рост до ведущего разработчика и лида группы. Вам предстоит: Работать над сайтами крупных интернет-магазинов Поддерживать текущий функционал сайтов и разрабатывать новый Наши требования: Уверенные навыки ООП и опыт их применения в разработке на PHP Опыт клиентской разработки (HTML, CSS, JavaScript) Опыт работы с базами данных (MySQL, MariaDB), знание языка SQL Понимание принципов работы с REST API, JSON, AJAX Умение работать с системами контроля версий (Git) Самоорганизованность, ответственность Плюсом будут: Навыки работы с Twig, Redis, Solr, Docker Базовые навыки администрирования Linux Навыки работы с фреймворками Yii и Backbone.js Условия: Фиксированный оклад (по результатам собеседования), оформление по ТК РФ: только белая зарплата без задержек, своевременный отпуск Удалённая работа в команде, большая часть которой находится в Саранске, full-time (5/2) Удобный график: нам не важно, где вы работаете, если вы делаете задачи в срок и находитесь на связи во время командной работы (с 9 до 18 либо с 10 до 19) Интересные проекты, понятные задачи, налаженные процессы разработки Реальная возможность финансового и карьерного роста",,," Фиксированный оклад (по результатам собеседования), оформление по ТК РФ: только белая зарплата без задержек, своевременный отпуск Удалённая работа в команде, большая часть которой находится в Саранске, full-time (5/2) Удобный график: нам не важно, где вы работаете, если вы делаете задачи в срок и находитесь на связи во время командной работы (с 9 до 18 либо с 10 до 19) Интересные проекты, понятные задачи, налаженные процессы разработки Реальная возможность финансового и карьерного роста",PHP|Git|MySQL|CSS|HTML|ООП|Ajax|JavaScript
297,297,инженер по разработке программного обеспечения,Краснодар,45000.0,65000.0,"Терра, Управляющая компания",2019-10-15T10:03:51+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка программного обеспечения Требования: Владение методологией ООП Понимание общих принципов работы с БД, желателен опыт работы с Oracle. Знание языков и технологий : Sql, Php, JS, HTML, Delphi\C++. Будет являться преимуществом: Опыт разработки в Axapta либо JD Edwards. Условия: График 5\2, полный рабочий день, на территории работодателя. Уровень заработной платы оговаривается на собеседовании Оформление согласно ТК РФ"," Владение методологией ООП Понимание общих принципов работы с БД, желателен опыт работы с Oracle. Знание языков и технологий : Sql, Php, JS, HTML, Delphi\C++. Будет являться преимуществом: Опыт разработки в Axapta либо JD Edwards. ", Разработка программного обеспечения ," График 5\2, полный рабочий день, на территории работодателя. Уровень заработной платы оговаривается на собеседовании Оформление согласно ТК РФ",
274,274,back end программист на 1с битрикс,Краснодар,45000.0,65000.0,ПЛАЦКАРТ,2019-09-27T22:14:38+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: разрабатывать с нуля и поддерживать клиентские сайты (от простых, до магазинов с кастомной интеграцией с 1с); интеграция сайтов с внешними сервисами: почтовые рассылки, эквайринг, смс биллинг и т.д. Требования: опыт разработки компонентов и модулей; опыт работы с D7; уверенное знание php7; умение работать в команде; опыт работы с git или другими системами контроля версий; верстать не нужно!. Условия: безлимитный кофе; полезные вкусняшки; интересные задачи.", опыт разработки компонентов и модулей; опыт работы с D7; уверенное знание php7; умение работать в команде; опыт работы с git или другими системами контроля версий; верстать не нужно!. ," разрабатывать с нуля и поддерживать клиентские сайты (от простых, до магазинов с кастомной интеграцией с 1с); интеграция сайтов с внешними сервисами: почтовые рассылки, эквайринг, смс биллинг и т.д. ", безлимитный кофе; полезные вкусняшки; интересные задачи.,Git|1С-Битрикс|php7|D7|Back-end
1055,1055,разработчик ms sql,Самара,47000.0,95000.0,VDcom,2019-09-27T16:08:38+0300,Нет опыта,Полный день,Полная занятость,"Компания VDcom существует уже более 20 лет на рынке автоматизации решений для инвестиционных компаний. В связи с расширением команды производим поиск новых сотрудников. Мы предлагаем : Обучение под присмотром наставника Стабильную белую зарплату; Интересные задачи в тесном ежедневном взаимодействии с заказчиком в проектах по развитию и поддержке систем учёта крупных инвестиционных компаний; Работу в офисах, расположенных в 200 метрах от берега Волги, в историческом центре города; Работу в распределенной команде по Agile методологиям; Иногородним сотрудникам предоставляется возможность проживания до 6 месяцев в квартире компании в шаговой доступности от офиса. Обязанности: Написание и доработка хранимых процедур (T-SQL); Оптимизация запросов (MS SQL Server); Проектирование структур данных, схем взаимодействия с подсистемами, внешними системами; Интеграция с торговыми системами с учетом торговли на российских и западных площадках; Написание вспомогательных скриптов на VBA, JS Требования: Уверенное знание MS SQL Server, T-SQL: опыт написания хранимых процедур, триггеров, функций; Опыт оптимизации SQL запросов, понимание работы индексов, планов выполнения, работа с большими таблицами; Плюсами будет: Знание принципов ООП; Знания общих принципов бухучета; Базовые знания теории рынка ценных бумаг; Знания в области XML, XSLT; Опыт работы с GIT/TFS/SVN; Crystal Reports; SSMS Profiler, Extended Events; VB6.0; JavaScript Знание английского языка.",," Написание и доработка хранимых процедур (T-SQL); Оптимизация запросов (MS SQL Server); Проектирование структур данных, схем взаимодействия с подсистемами, внешними системами; Интеграция с торговыми системами с учетом торговли на российских и западных площадках; Написание вспомогательных скриптов на VBA, JS ",,Transact-SQL|MS SQL Server|MS SQL|SQL|ООП|Cистемы управления базами данных|Работа с базами данных
275,275,"программист c# webforms, mvc",Краснодар,50000.0,70000.0,Клиника Екатерининская,2019-10-10T05:35:53+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка web ПО .Net (C#), с применением технологий ASP.NET WebForms, ASP.NET MVC, ASP.NET WebApi Требования: Опыт разработки не менее 2х лет. Умение работать в команде Базовое знание SQL Условия: 5-ти дневная рабочая неделя Оформление согласно ТК РФ", Опыт разработки не менее 2х лет. Умение работать в команде Базовое знание SQL ," Разработка web ПО .Net (C#), с применением технологий ASP.NET WebForms, ASP.NET MVC, ASP.NET WebApi ", 5-ти дневная рабочая неделя Оформление согласно ТК РФ,C#|.NET Framework|MS Visual Studio|SQL|MS SQL|Visual Studio C#|MS SQL Server|ASP.NET
373,373,web разработчик,Краснодар,50000.0,100000.0,Центр внедрения и сопровождения,2019-09-23T09:04:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В г.Краснодар для удаленной работы мы ищем web-разработчика . Работаем с Заказчиками по всей России! Требуемый опыт работы: 1-3 года Полная занятость, полный день! Ты - специалист и хочешь работать в динамично развивающейся компании? Стабильно и хорошо зарабатывать? Ценишь теплые отношения и достойные условия работы? Мечтаешь добиться высоких результатов в одной из самых достойных профессий? Тогда приходи к нам! Сегодня у нас есть: активная и молодая команда, лояльное и адекватное руководство, наставники, амбициозные планы и масса возможностей для самореализации! Кратко о параметрах работы : Удаленная работа, полная занятость. Стабильный доход, возможность роста зарплаты. Карьерный и профессиональный рост. Работа по нормальному графику (8 часов/день). Командировок и разъездов нет. Требования к кандидату: Опыт программирования на 1С-Битрикс от 2-х лет Отличные знания: PHP 7.x, MySQL, JavaScript, HTML5, CSS . Опыт в оптимизации сайта (скорость загрузки, уменьшение количества запросов и т.д.). Адаптивная верстка. Опыт разработки интернет-магазинов и интеграция их с 1С Взаимодействие с API. Умение разбираться в чужом коде. Что будет делать сотрудник: Разработка сайтов и онлайн сервисов. Разработка новых модулей и сервисов интернет-магазина. Разработка/настройка интеграции сайтов с внешними системами и сервисами. Разработка мобильных приложений . Что предоставим мы: Зарплата формируется индивидуально в зависимости от стартового уровня соискателя и результатам собеседования. Оформление по ТК РФ. Работа официально, в штате. Интересные и нестандартные задачи. Дружный профессиональный коллектив. Есть возможность сдвинуть свой график на удобное для вас время (стандарт с 9 до 18 по мск, возможен сдвиг +/- 1 час). Хорошо работает взаимопомощь и обмен опытом. Отправляй нам резюме и стань частью нашей команды!",,,,PHP|1С-Битрикс|CMS|JavaScript|CSS|HTML
698,698,программист 1с,Челябинск,50000.0,100000.0,Ресурс-плюс,2019-10-11T05:44:02+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Должностные обязанности: Разработка на платформе 1С 8.3. Доработка конфигураций, настройка, консультирование пользователей, создание инструкций: 1С:ERP, УТ (10.3, 11), Бухгалтерия, ЗУП, Документооборот. Проектирование ПО, выявление требований к ПО. Требования: Высшее образование, желательно техническое или экономическое. Опыт работы программистом 1С, консультантом 1С. Английский язык технический Условия: Официальное трудоустройство. График работы: 5/2. Полный рабочий день На территории работодателя"," Высшее образование, желательно техническое или экономическое. Опыт работы программистом 1С, консультантом 1С. Английский язык технический ",, Официальное трудоустройство. График работы: 5/2. Полный рабочий день На территории работодателя,1С программирование|1С: Бухгалтерия|1С: Управление Торговлей|1С: Торговля|1С: Управление предприятием
1159,1159,программист 1с. разработчик программного обеспечения на 1с,Самара,50000.0,100000.0,БАСС,2019-10-21T08:17:27+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Сотрудники, работающие в компании, имеют 20-летний опыт разработки и внедрения информационных систем для здравоохранения, включая развитие всей сопутствующей технической инфраструктуры, сопровождение, модернизацию и распространение программ, обучение и консалтинг пользователей. Для выполнения этих работ в компании имеется: штатный персонал квалифицированных программистов и системных инженеров в количестве 50 человек, из них 8 сертифицированных специалистов, офисные помещения общей площадью более 300 кв.м., собственная компьютерная лаборатория для тестирования систем, высокоскоростные выделенные каналы связи. Обязанности: Разработка новых прикладных решений на базе платформы 1С Поддержка существующих информационных систем заказчиков Проектирование доработок и написание программного кода по техническим заданиям Создание технической документации по разработанным функциональным блокам Требования: Опыт разработки на платформе 1С: Предприятие 8.3 (управляемые формы) Опыт настройки и оптимизации сервера приложений 1С:Предприятие Опыт настройки и оптимизации MS SQL Server и PostgreSQL Приветствуется знание типовых конфигураций, наличие сертификатов 1С, а также опыт программирования на других языках Наши ожидания: Наличие высшего технического образования Желание учиться новому и добиваться поставленных целей Ответственность и пунктуальность Умение работать быстро и аккуратно Условия: Заработная плата: оклад (назначается по результатам собеседования - до 60000) + премия по итогам месяца/квартала/года, бонусы Гарантированный рост заработной платы при условии повышения профессионального уровня Трудоустройство в соответствии с ТК РФ Работа по графику 5/2 Работа на территории работодателя, удаленная поддержка разработанных блоков Обучение и повышение квалификации за счет работодателя Работа у крупнейшего системного интегратора Самарской области Работа в дружном молодом коллективе Забота о здоровье: ДМС Комфортные условия: гибкий график, свободный дресскод, тимбилдинги, бесплатные чай, кофе Внутреннее обучение и возможность карьерного роста Активное участие в запусках крупных проектов Приветствуется инициативность и нестандартные решения поставленных задач"," Опыт разработки на платформе 1С: Предприятие 8.3 (управляемые формы) Опыт настройки и оптимизации сервера приложений 1С:Предприятие Опыт настройки и оптимизации MS SQL Server и PostgreSQL Приветствуется знание типовых конфигураций, наличие сертификатов 1С, а также опыт программирования на других языках Наши ожидания: Наличие высшего технического образования Желание учиться новому и добиваться поставленных целей Ответственность и пунктуальность Умение работать быстро и аккуратно ", Разработка новых прикладных решений на базе платформы 1С Поддержка существующих информационных систем заказчиков Проектирование доработок и написание программного кода по техническим заданиям Создание технической документации по разработанным функциональным блокам ," Заработная плата: оклад (назначается по результатам собеседования - до 60000) + премия по итогам месяца/квартала/года, бонусы Гарантированный рост заработной платы при условии повышения профессионального уровня Трудоустройство в соответствии с ТК РФ Работа по графику 5/2 Работа на территории работодателя, удаленная поддержка разработанных блоков Обучение и повышение квалификации за счет работодателя Работа у крупнейшего системного интегратора Самарской области Работа в дружном молодом коллективе Забота о здоровье: ДМС Комфортные условия: гибкий график, свободный дресскод, тимбилдинги, бесплатные чай, кофе Внутреннее обучение и возможность карьерного роста Активное участие в запусках крупных проектов Приветствуется инициативность и нестандартные решения поставленных задач",
1127,1127,инженер программист postgresql (разработка),Самара,50000.0,100000.0,Старт-МС,2019-10-19T13:34:17+0300,Нет опыта,Полный день,Полная занятость,"ООО &quot;Старт-МС&quot; - российская развивающаяся IT-компания. Наш основной программный продукт - информационная система &quot;Старт КС&quot;, предназначенная для автоматизации расчетов за жилищно-коммунальные услуги. В настоящий момент компания реализует несколько перспективных проектов по внедрению и разработке своего программного продукта и объявляет об открытии вакансии инженера-программиста PostgreSQL Обязанности: Разработка и поддержка программных продуктов в составе проектных команд, Оптимизация кода. Участие в проектировании архитектуры системы. Возможно участие в проектах внедрения на стороне заказчика и командировки. Требования: Знание реляционной базы данных PostgreSQL. Профессиональное знание PL/pgSQL. Опыт оптимизации процедур и запросов под БД PostgreSQL 11. Желательно знание FastReport. Желательно опыт миграции с БД Oracle. Желательно знание PL/SQL. Желание и способность изучать новые технологии. Условия: Оклад по итогам собеседования, премии (белая з/п, на карту Сбербанка), оплата достойная. Социальный пакет согласно ТК РФ (больничный лист, отпуск, начисления). Реальный профессиональный и карьерный рост. Современный и просторный офис (ул. Владимирская). Удобные рабочие места, не open-space. Дружный коллектив, доброжелательное отношение к новым сотрудникам. Возможность изменения режима работы. Ланч-зона с кулером, холодильниками, микроволновками. Удобная большая парковка.", Знание реляционной базы данных PostgreSQL. Профессиональное знание PL/pgSQL. Опыт оптимизации процедур и запросов под БД PostgreSQL 11. Желательно знание FastReport. Желательно опыт миграции с БД Oracle. Желательно знание PL/SQL. Желание и способность изучать новые технологии. ," Разработка и поддержка программных продуктов в составе проектных команд, Оптимизация кода. Участие в проектировании архитектуры системы. Возможно участие в проектах внедрения на стороне заказчика и командировки. "," Оклад по итогам собеседования, премии (белая з/п, на карту Сбербанка), оплата достойная. Социальный пакет согласно ТК РФ (больничный лист, отпуск, начисления). Реальный профессиональный и карьерный рост. Современный и просторный офис (ул. Владимирская). Удобные рабочие места, не open-space. Дружный коллектив, доброжелательное отношение к новым сотрудникам. Возможность изменения режима работы. Ланч-зона с кулером, холодильниками, микроволновками. Удобная большая парковка.",PostgreSQL|Разработка ПО|Работа с базами данных|pgSQL
743,743,разработчик баз данных,Челябинск,50000.0,100000.0,Сервис заказа такси Максим,2019-10-21T14:44:01+0300,От 1 года до 3 лет,Полный день,Полная занятость,"&quot;Максим&quot; ищет разработчиков в Екатеринбурге, Челябинске, Тюмени, Кургане и Набережных Челнах. Кто мы: - IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия. Что у нас есть: Активно меняющийся и развивающийся сервис, находящийся 24/7 под высокой нагрузкой от тысяч операторов и менеджеров, от десятков тысяч клиентов и водителей. Сервис, обслуживающий более миллиона заказов в сутки. Кого мы хотим найти: - человека с хорошей теоретической подготовкой в области баз данных, имеющего опыт использования и разработки под MSSQL или PostgreSQL (готовы рассмотреть опыт с другими СУБД, если вы готовы учиться :) ); - желателен опыт работы с веб-технологиями; - желателен опыт командной разработки; - обязательно: быть ответственным, трудолюбивым, писать понятный код и иметь огромное желание развиваться и делать реально полезные вещи. Что мы предлагаем: - множество интересных задач; - дружелюбный коллектив; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); - уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете).",,,,
107,107,fullstack разработчик,Новосибирск,50000.0,70000.0,Scrile,2019-10-02T04:39:36+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы ищем fullstack-разработчика для доработки сайтов наших клиентов на базе флагманского продукта компании. Scrile современная IT компания. У нас принято с заботой относиться к клиентам и сотрудникам. Наша компания занимается разработкой B2B продуктов необходимых для создания собственного бизнеса видео вещания, полностью управляемого через Интернет. Мы работаем с клиентами из США, Англии, Германии, Бразилии и многих других стран. Важно! Чтобы попасть на собеседование, необходимо откликнуться на вакансию и написать краткий рассказ о себе. Обязанности: доработка клиентской части web-приложений верстка макетов с использованием HTML, CSS, Javascript интеграция макетов дизайна с нашей системой Мы ожидаем: уверенное владение HTML, CSS, Javascript умение разбираться с чужим кодом Будет бонусом: владение одним из языков серверного программирования Java, JSP, PHP знание SCSS, jQuery опыт работы с Git Условия работы: персональный ментор на этапе адаптации удобный офис в Технопарке Академгородка дружный коллектив чай, кофе, печенье и прочее питание за счёт компании бесплатные завтраки и обеды компенсация оплаты тренажерного зала и занятий фитнесом возможность совмещения с учебой возможность смещения графика работы при необходимости бонусы по результатам работы полный соц пакет согласно ТК Мы работаем на рынке IT уже 17 лет. Для успешного развития нам нужен надёжный человек с которым мы будем достигать общих целей в течении многих лет.",,,,JSP|Java|JavaScript|HTML|CSS|Git|jQuery
959,959,backend разработчик,Екатеринбург,50000.0,100000.0,Мой Стенд,2019-10-03T14:20:34+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания MYSTAND работает на рынке IT c 2010 года. Помогаем компаниям диджитализироваться. Анализируем, перестраиваем, автоматизируем их бизнес-процессы. Создаём сложные веб-сервисы и мобильные приложения . Воплощаем в жизнь амбициозные проекты и приглашаем присоединиться к нам специалистов, способных предлагать свои идеи, аргументировать и реализовывать их. Мы ценим свободу, занимаемся развитием сотрудников и обеспечиваем комфортные условия для каждого. С момента основания, мы не боимся сложностей и работаем над амбициозными и интересными проектами , в которые верим сами. Сайт - mystand.io Портфолио - www.behance.net/MyStand Для работы понадобится: • Опыт продакшн-разработки от 1 года; • Опыт разработки на Node.js, NestJS, TypeScript/JavaScript; • Знание принципов REST; • Опыт с системами контроля версий (Git, BitBucket); • Умение работать с реляционными БД (MySQL, PostgreSQL); • Желание развиваться и работать в команде. Будет плюсом, если у тебя есть: знание базовых алгоритмов и их вычислительной сложности; знание основных шаблонов проектирования; умение обращаться с Docker-ом; опыт работы с CI. Что мы любим и используем: TypeScript/JavaScript NodeJS NestJS TypeStack Sequelize Ruby on Rails Docker, Docker Compose RabbitMQ PostgreSQL, MongoDB Задачи, которые предстоит решать: • Реализовывать бизнес логику приложений; • Создавать микросервисы и их интеграцию с приложениями; • Проводить код-ревью, участвовать в технических обсуждениях. Мы предлагаем: — Работу с интересными и сложными проектами; — Уровень заработной платы (зависит от твоих навыков и знаний и определяется по итогам собеседования); — Демократичную корпоративную культуру и гибкий график; — Трудоустройство по ТК РФ, полный рабочий день; — Внутренние профессиональные сообщества, митапы и обмен опытом между командами; — Просторный и уютный офис с зонами релакса, кухней, настольным теннисом и кикером; — Хороший кофе в хорошей компании каждый день (а также фрукты, конфеты,печенье и отличный китайский чай). Приятный коллектив, который всегда поможет, поддержит и поделится опытом; — Удобное расположение.",,,,Backend|Node.js|PostgreSQL|SQL|Scrum|Ruby On Rails
