,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
1089,1089,разработчик,Самара,60000.0,108000.0,РИК,2019-10-07T10:40:25+0300,Нет опыта,Полный день,Полная занятость,"Знание/опыт работы с нейронными сетями В стартап ищем разработчиков для создания платформы (конструктор) для чат-ботов. Если Вы инициативны, ориентированы на достижение лучших результатов, готовы искать наиболее эффективное решение любой поставленной задачи и при этом обладаете необходимыми для работы навыками и способностями, мы приглашаем Вас в нашу команду! У нас много интересных проектов в которых вы сможете сильно вырасти как специалист. Задачи разработчика: -Участие в разработке платформы диалоговой системы (конструктор чат-ботов) -Постановка и оценка задач, принятие технических решений -Проектирование API сервисов От Вас: - Знание/опыт работы с Python, C++, РНР, JavaScript - Умение писать качественный, тестируемый код - Умение создавать REST-сервисы, опыт проектирования и реализации API - Понимание построения архитектуры баз данных, владение SQL - Уверенное владение английским языком - Желание активно обучаться и развиваться в профессии Преимуществом будет: -Знание инструмента api.ai -Знание/опыт работы с нейронными сетями Условия: - Комфортный офис в БЦ «Москва» на 14 этаже - Интересные задачи и работа в IT стартапе - Заработная плата обсуждается на собеседовании - Перспективы роста и возможность оформления в штат - Пятидневная рабочая неделя - Чай, кофе, печеньки",Без требований,Без обязанностей," - Комфортный офис в БЦ «Москва» на 14 этаже - Интересные задачи и работа в IT стартапе - Заработная плата обсуждается на собеседовании - Перспективы роста и возможность оформления в штат - Пятидневная рабочая неделя - Чай, кофе, печеньки",Python|SQL|Ориентация на результат|Базы данных|C++|Cистемы управления базами данных,14
1210,1210,разработчик,Самара,60000.0,108000.0,Нэти,2019-10-10T16:30:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Кратко о параметрах работы: Зарплата у разработчика фиксированная и не зависит от возможных простоев или оплаты от клиентов. Командировок и разъездов нет. Работа по нормальному графику (8 часов/день). Работаем только в роли разработчиков, никакого общения с конечными пользователями. Всегда есть отдельный постановщик задачи, который ставит задачи. У нас очень хороший обмен опытом в коллективе. Текучести кадров нет. Стабильность и расширение есть. Что важно уметь кандидату в области программирования: Иметь практический продуктивный опыт разработки на php от 2,5 лет и выше. Иметь практический продуктивный опыт разработки на Bitrix Framework Знания JS, CSS, HTML. Умение писать понятный другим людям код без грубых ошибок оптимизации. Если вы чувствуете, что уровень знаний ниже, но вы горите желанием его подтянуть, то откликайтесь и пообщаемся. Что будет делать сотрудник: Разработка на Bitrix по тех. заданию и без (онлайн-общение с постановщиком задачи по скайпу); Уточнение заданий у постановщика; Предоставление оперативной информации руководителю проекта о статусах своих задач, возможных сроках, видимых рисках, а также трудностях, в которых они могут помочь. Что предоставим мы: Оформление по ТК РФ. Работа официально, в штате. Фиксированный доход, от 60 тыс. на руки. (не зависит от простоев или оплаты клиентов). За все время существования компании не было ни одной задержки выплаты зарплаты; Работа из подходящего вам места (города/страны); После года работы мы подключим вас к системе добровольного медицинского страхования; Есть возможность сдвинуть свой график на удобное для вас время (стандарт с 9 до 18 по московскому времени, возможен сдвиг +/- 1 час); Для тех, кто влюблен в деньги, есть возможность перерабатывать (необязательно, но если очень хочется, то можно); Хорошо работает взаимопомощь. Оплата больничных, отпусков и всего, что предусмотрено ТК РФ. Помимо оклада вы получите полугодовой бонус; Есть возможность приобрести за счет компании любые индивидуальные курсы по Битрикс;",Без требований,Без обязанностей,Без условий,Без ключевых навыков,11
776,776,разработчик,Екатеринбург,60000.0,103000.0,АйТиЭм Холдинг,2019-10-21T07:55:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Приглашаем в свою команду программиста C#. Задачи: Реализация техзаданий на разработку ПО; Развитие и поддержка информационной системы компании, которая включает в себя: учёт и расчёт услуг, разработка ПО для автоматизации бизнес-процессов, развитие CRM системы, разработка ПО для взаимодействия с сетевыми устройствами. Требования: Знание платформы Microsoft .Net Framework 4.5: среда CLR, система типов CTS, принципы управления памятью; Знание языка программирования C#: синтаксис, структуры, типы данных, пакетный менеджер NuGET; Опыт работы в IDE Microsoft Visual Studio; Понимание теории реляционных СУБД и их объектов: сущности, отношения, ключи, транзакции, процедуры, функции и уровни изоляции, умение читать и конструировать запросы, функции и процедуры в СУБД MSSQL; Умение работать с системой контроля версий Git; Базовые знания языков разметки HTML, языка стилевых страниц CSS, языка javascript; Личные качества: ответственность, стремление к профессиональному развитию, ориентированность на результат, умение работать в команде. Присоединяйся к команде свободных и талантливых. Открывай для себя возможности: Решать сложные, но интересные задачи; Обмениваться опытом с коллегами из разных профессиональных сфер; Быстро адаптироваться на рабочем месте; Обучаться в Корпоративном учебном центре; Расти профессионально и достигать вершин карьеры; Работать в передовых информационных системах; Влиять на свою зарплату, перевыполняя KPI; Компенсация сотовой связи; Компенсация транспортных расходов; 100% оплата доступа в Интернет для сотрудников, абонентов &quot;Планеты&quot;; Материальная помощь; Работать по гибкому графику, не зависеть от дресс-кода; Участвовать в корпоративных мероприятиях.",Без требований,Без обязанностей,Без условий,C#|Microsoft.Net|Microsoft .Net Framework 4.5|Git|HTML|СУБД MSSQL|NuGET|JavaScript,0
838,838,разработчик,Екатеринбург,60000.0,103000.0,Нэти,2019-10-10T16:30:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Кратко о параметрах работы: Зарплата у разработчика фиксированная и не зависит от возможных простоев или оплаты от клиентов. Командировок и разъездов нет. Работа по нормальному графику (8 часов/день). Работаем только в роли разработчиков, никакого общения с конечными пользователями. Всегда есть отдельный постановщик задачи, который ставит задачи. У нас очень хороший обмен опытом в коллективе. Текучести кадров нет. Стабильность и расширение есть. Что важно уметь кандидату в области программирования: Иметь практический продуктивный опыт разработки на php от 2,5 лет и выше. Иметь практический продуктивный опыт разработки на Bitrix Framework Знания JS, CSS, HTML. Умение писать понятный другим людям код без грубых ошибок оптимизации. Если вы чувствуете, что уровень знаний ниже, но вы горите желанием его подтянуть, то откликайтесь и пообщаемся. Что будет делать сотрудник: Разработка на Bitrix по тех. заданию и без (онлайн-общение с постановщиком задачи по скайпу); Уточнение заданий у постановщика; Предоставление оперативной информации руководителю проекта о статусах своих задач, возможных сроках, видимых рисках, а также трудностях, в которых они могут помочь. Что предоставим мы: Оформление по ТК РФ. Работа официально, в штате. Фиксированный доход, от 60 тыс. на руки. (не зависит от простоев или оплаты клиентов). За все время существования компании не было ни одной задержки выплаты зарплаты; Работа из подходящего вам места (города/страны); После года работы мы подключим вас к системе добровольного медицинского страхования; Есть возможность сдвинуть свой график на удобное для вас время (стандарт с 9 до 18 по московскому времени, возможен сдвиг +/- 1 час); Для тех, кто влюблен в деньги, есть возможность перерабатывать (необязательно, но если очень хочется, то можно); Хорошо работает взаимопомощь. Оплата больничных, отпусков и всего, что предусмотрено ТК РФ. Помимо оклада вы получите полугодовой бонус; Есть возможность приобрести за счет компании любые индивидуальные курсы по Битрикс;",Без требований,Без обязанностей,Без условий,Без ключевых навыков,11
799,799,разработчик,Екатеринбург,60000.0,150000.0,Шарп Девелоперс,2019-10-08T07:52:49+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Мы: Быстро растущая команда единомышленников и высококлассных профессионалов. Разрабатываем много и успешно, создаем разнообразные высокотехнологичные web- и мобильные приложения Используем только самые последние технологии Работаем с передовыми зарубежными компаниями Нам нужны единомышленники и помощники, в связи с взрывным ростом компании. Вам нужны единомышленники и друзья, интересная работа, хорошая заработная плата, интересный досуг Подробности: Программирование мобильных приложений Xamarin. Необходимые навыки: C#.Net ООП, шаблоны проектирования, MVVM, DI Xamarin.iOS, Xamarin.Android либо опыт нативной разработки под iOS/Android MvvmCross FCM, APNS NFC Biometric authentication SQLite.Net AppCenter, UI-tests, unit-tests !Мы не требуем, чтобы программист владел всем стеком технологий, но чем больше опыта, тем лучше. А также: Необходимо знание английского языка на уровне понимания техспецификаций. Письменный и разговорный английский – большое преимущество. Умение в сжатые сроки осваивать и применять новые технологии. Аналитический склад ума. Условия работы: Полный день, возможна удаленная работа В ЕКБ: комфортный офис, где есть все необходимое для работы и отдыха. Горячее питание в офисе. Кофе, чай, плюшки, теннис без ограничений. Корпоративное обучение английскому языку, как в офисе, так и удаленно. Классный коллектив единомышленников. Вознаграждение зависит от уровня квалификации и устанавливается по итогам выполнения тестового задания Присоединяйтесь!",Без требований,Без обязанностей,Без условий,Без ключевых навыков,13
613,613,разработчик,Челябинск,60000.0,90730.76923076923,Нэти,2019-10-10T16:30:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Кратко о параметрах работы: Зарплата у разработчика фиксированная и не зависит от возможных простоев или оплаты от клиентов. Командировок и разъездов нет. Работа по нормальному графику (8 часов/день). Работаем только в роли разработчиков, никакого общения с конечными пользователями. Всегда есть отдельный постановщик задачи, который ставит задачи. У нас очень хороший обмен опытом в коллективе. Текучести кадров нет. Стабильность и расширение есть. Что важно уметь кандидату в области программирования: Иметь практический продуктивный опыт разработки на php от 2,5 лет и выше. Иметь практический продуктивный опыт разработки на Bitrix Framework Знания JS, CSS, HTML. Умение писать понятный другим людям код без грубых ошибок оптимизации. Если вы чувствуете, что уровень знаний ниже, но вы горите желанием его подтянуть, то откликайтесь и пообщаемся. Что будет делать сотрудник: Разработка на Bitrix по тех. заданию и без (онлайн-общение с постановщиком задачи по скайпу); Уточнение заданий у постановщика; Предоставление оперативной информации руководителю проекта о статусах своих задач, возможных сроках, видимых рисках, а также трудностях, в которых они могут помочь. Что предоставим мы: Оформление по ТК РФ. Работа официально, в штате. Фиксированный доход, от 60 тыс. на руки. (не зависит от простоев или оплаты клиентов). За все время существования компании не было ни одной задержки выплаты зарплаты; Работа из подходящего вам места (города/страны); После года работы мы подключим вас к системе добровольного медицинского страхования; Есть возможность сдвинуть свой график на удобное для вас время (стандарт с 9 до 18 по московскому времени, возможен сдвиг +/- 1 час); Для тех, кто влюблен в деньги, есть возможность перерабатывать (необязательно, но если очень хочется, то можно); Хорошо работает взаимопомощь. Оплата больничных, отпусков и всего, что предусмотрено ТК РФ. Помимо оклада вы получите полугодовой бонус; Есть возможность приобрести за счет компании любые индивидуальные курсы по Битрикс;",Без требований,Без обязанностей,Без условий,Без ключевых навыков,11
710,710,разработчик,Челябинск,60000.0,90000.0,Планар,2019-10-18T16:20:41+0300,От 3 до 6 лет,Полный день,Полная занятость,"В отдел по разработке приборов для формирования, тестирования, анализа сигналов кабельного, спутникового, эфирного и IP-телевидения требуются программисты C/C++ для создания ПО встроенных (embedded) систем (на базе контроллеров семейства ARM, Cortex-XX). Должностные обязанности: Командная разработка программ для встроенных (Embedded) систем. Разработка внутренних алгоритмов (Application backend) программ для встроенных систем. Разработка интерфейса пользователя (Application frontend) для встроенных систем. Требования к соискателям: Успешный опыт разработки программ на C / С++ от 3-6 лет. Умение работать в команде. Опыт разработки для встроенных систем. Будет преимуществом: Владение современными приемами программирования: объектно-ориентированное, функциональное программирование. Опыт разработки многопоточных приложений (под управлением OS, RTOS). Понимание работы аппаратных прерываний и стандартной периферии микроконтроллеров. Знание технического английского. Опыт работы с системой контроля версий Git. Опыт работы в команде по методологии Scrum. Знания в области цифровой обработки сигналов. Мы предоставляем : Интересные задачи. Возможность профессионального и карьерного роста. Официальное трудоустройство по ТК РФ. Своевременную выплату заработной платы. Помощь в переезде в Челябинск. Офис в центре города с собственной парковкой. Собственную столовую с питанием по льготным ценам. Обучение английскому языку на территории предприятия. Участие в корпоративных мероприятиях и праздниках.",Без требований,Без обязанностей,Без условий,Git|C/C++|ARM|IAR|RTOS|Embedded|микроконтроллер|Cortex,3
618,618,разработчик,Челябинск,60000.0,90000.0,Планар,2019-10-18T16:34:58+0300,От 3 до 6 лет,Полный день,Полная занятость,"В отдел по разработке оборудования для формирования, тестирования, анализа сигналов кабельного, спутникового, эфирного и IP-телевидения (и других перспективных тем) требуется разработчик ПЛИС. Должностные обязанности: Командная разработка модулей и программ ПЛИС на языках Verilog / VHDL. Моделирование работы, отладка программ ПЛИС. Требуемые навыки: Успешный опыт разработки программ ПЛИС на Verilog / VHDL от 3 лет. Успешный опыт разработки алгоритмов цифровой обработки сигналов. Умение работать в команде. Вашим преимуществом будет: Опыт работы с ПЛИС Xilinx. Умение читать электрические схемы. Знание технического английского для чтения документации. Опыт использования ядер для: TCP/IP, цифровой фильтрации сигналов. Умение работать с системой контроля версий Git. Мы предоставляем: Интересные задачи. Возможность профессионального и карьерного роста. Официальное трудоустройство по ТК РФ. Своевременную выплату заработной платы. Помощь в переезде в Челябинск. Офис в центре города с собственной парковкой. Собственную столовую с питанием по льготным ценам. Обучение английскому языку на территории предприятия. Участие в корпоративных мероприятиях и праздниках.",Без требований,Без обязанностей,Без условий,ПЛИС|FPGA|Verilog|VHDL|DSP|ЦСП|Xilinx,3
317,317,разработчик,Краснодар,60000.0,70000.0,ЭлектроТехСервис,2019-09-23T20:35:34+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Сопровождение ПО на стадии эксплуатации (внесение исправлений, улучшений в текущие программы для ПЛК); Разработка программного обеспечения для систем автоматизации. нижний уровень: ПЛК Beckhoff, SE Modicon. верхний уровень: TwinCAT (разработка программ для этих ПЛК, изменение конфигурации модулей и т.д.), Citect SCADA (добавление сигналов, вывод аварий оборудования в визуальной форме, формирование графического интерфейса). Выбор технических средств реализации системных решений (определение протоколов коммуникации, согласование интерфейсов и т.д.) для обеспечения корректного взаимодействия между оборудованием и ПО диспетчеризации, составление спецификации. Участие в пусконаладочных работах, взаимодействие с представителями других организаций для успешного выполнения своих непосредственных обязанностей. Требования: Знание принципа работы и настройки систем SCADA (желательно Citect SCADA (версии 7.40 и 2016)). Знание языков программирования ПЛК по стандарту IEC 61131-3 (ST, FBD, CFC). Понимание взаимодействия оборудования и программного обеспечения по протоколу Modbus (TCP, RTU). Опыт программирования ПЛК Bekchoff, Modicon. Понимание принципа работы сетей KNX и программирования устройств (работа с программным обеспечением ETS) Условия: Оформление по ТК РФ; Командировки по краю. Зарплатный проект; Предоставление жилья;"," Знание принципа работы и настройки систем SCADA (желательно Citect SCADA (версии 7.40 и 2016)). Знание языков программирования ПЛК по стандарту IEC 61131-3 (ST, FBD, CFC). Понимание взаимодействия оборудования и программного обеспечения по протоколу Modbus (TCP, RTU). Опыт программирования ПЛК Bekchoff, Modicon. Понимание принципа работы сетей KNX и программирования устройств (работа с программным обеспечением ETS) "," Сопровождение ПО на стадии эксплуатации (внесение исправлений, улучшений в текущие программы для ПЛК); Разработка программного обеспечения для систем автоматизации. нижний уровень: ПЛК Beckhoff, SE Modicon. верхний уровень: TwinCAT (разработка программ для этих ПЛК, изменение конфигурации модулей и т.д.), Citect SCADA (добавление сигналов, вывод аварий оборудования в визуальной форме, формирование графического интерфейса). Выбор технических средств реализации системных решений (определение протоколов коммуникации, согласование интерфейсов и т.д.) для обеспечения корректного взаимодействия между оборудованием и ПО диспетчеризации, составление спецификации. Участие в пусконаладочных работах, взаимодействие с представителями других организаций для успешного выполнения своих непосредственных обязанностей. ", Оформление по ТК РФ; Командировки по краю. Зарплатный проект; Предоставление жилья;,Bekchoff|Modicon|Citect SCADA|ПЛК Beckhoff|SE Modicon,27
488,488,разработчик,Краснодар,60000.0,78181.81818181818,"Энергомера, Концерн",2019-10-11T18:06:18+0300,От 1 года до 3 лет,Полный день,Полная занятость,"АО «Электротехнические заводы «Энергомера» - крупнейший на отечественном рынке производитель электронных приборов учета электроэнергии. Сегодня каждый третий счетчик в России носит торговую марку «Энергомера». Ежегодно с конвейеров заводов сходят более 4 000 000 приборов учета. В составе компании - четыре завода и корпоративный институт электротехнического приборостроения в Ставропольском крае, Белоруссии и Украине. Компания приглашает к сотрудничеству активных и ответственных сотрудников, нацеленных на достижение высокого результата, и желающих профессионально расти и развиваться в крупной и стабильной компании. ТРЕБОВАНИЯ Высшее образование (по специальности программирование в компьютерных системах, математика, электроника и микроэлектроника либо по смежным специальностям); Опыт работы не менее 2 лет в разработке ПО. ТРЕБОВАНИЯ К ЗНАНИЯМ И НАВЫКАМ: Знание не менее 2-х языков программирования: С/С++, С#, Java; Английский язык (чтение технических текстов); Умение читать электронные схемы цифровых устройств; Умение производить рефакторинг исходного кода ПО; Умение производить ревью исходного кода; Уверенный пользователь ПК, владение MS Visual Studio, MS Office, Eclipse, Code::Blocks. ДОЛЖНОСТНЫЕ ОБЯЗАННОСТИ: Разработка встраиваемого и прикладного ПО; Разработка эксплуатационной и технической документации; Разработка технических заданий, ведение программных проектов, руководство группой; Сопровождение ПО на стадии эксплуатации. МЫ ПРЕДЛАГАЕМ: Место работы г. Ставрополь, г. Невинномысск; Компенсацию затрат на переезд и проживание; Оформление согласно трудовому законодательству, полный социальный пакет; Интересную работу в надежной, крупной компании; Уникальный практический опыт в команде профессионалов; Зачисление в кадровый резерв и реальные перспективы карьерного роста; Наставничество для новых сотрудников; Профессиональный рост, благодаря реализации интересных, нестандартных задач; Корпоративное обучение (внутреннее и внешнее); Доступ к корпоративной библиотеке. ОКОНЧАТЕЛЬНЫЙ УРОВЕНЬ ЗАРАБОТНОЙ ПЛАТЫ УСТАНАВЛИВАЕТСЯ ПО РЕЗУЛЬТАТАМ СОБЕСЕДОВАНИЯ",Без требований,Без обязанностей,Без условий,Без ключевых навыков,10
731,731,разработчик,Челябинск,60000.0,80000.0,ЧЕЛЯБИНВЕСТБАНК,2019-10-21T07:57:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Уважаемые соискатели! Просьба к письму прилагать образцы исходных текстов. Обязанности: Интересные задачи по разработке новых масштабных проектов; Сопровождении существующих модулей корпоративной информационной системы. Требования: Высшее образование (профильное); Знания методологий разработки программного обеспечения; Владение одним или несколькими языками программирования (Java, C#, Python, C++ и т.п.); Уверенное владение объектно-ориентированным подходом к разработке ПО; Знакомство с шаблонами проектирования; Понимание, чем хороший код отличается от плохого; Code-review; Знание технического английского языка; Навыки написания программ для современных реляционных СУБД, серверов приложений, web-серверов, многопоточных приложений. Условия: Сильная команда профессионалов; Программа наставничества; Социальный пакет: - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка. 5-дневная рабочая неделя; Официальное трудоустройство."," Высшее образование (профильное); Знания методологий разработки программного обеспечения; Владение одним или несколькими языками программирования (Java, C#, Python, C++ и т.п.); Уверенное владение объектно-ориентированным подходом к разработке ПО; Знакомство с шаблонами проектирования; Понимание, чем хороший код отличается от плохого; Code-review; Знание технического английского языка; Навыки написания программ для современных реляционных СУБД, серверов приложений, web-серверов, многопоточных приложений. ", Интересные задачи по разработке новых масштабных проектов; Сопровождении существующих модулей корпоративной информационной системы. ," Сильная команда профессионалов; Программа наставничества; Социальный пакет: - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка. 5-дневная рабочая неделя; Официальное трудоустройство.",Без ключевых навыков,0
715,715,разработчик,Челябинск,60000.0,80000.0,ЧЭМК,2019-10-09T07:25:14+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: – разработка, тестирование, наладка и сопровождение программного обеспечения для автоматизированных систем на металлургическом предприятии - Приложения для эмуляции промышленных объектов, используемые в процессе тестирования программного обеспеченияавтоматизированных систем - Сервисы сбора и сохранения в базы данных - WEB-приложения для ввода информации по промышленным объектам – разработка эксплуатационной документации на программное обеспечение Требования: – наличие высшего образования; – знание C++, C#, ASP.NET MVC, Transact-SQL; – опыт разработки web-приложений, сервисов Условия: – должность: Ведущий инженер-программист – пятидневная рабочая неделя: пн.-чт. с 08.00 до 17.00; пт. с 08.00 до 15.30. – официальное трудоустройство согласно ТК РФ."," – наличие высшего образования; – знание C++, C#, ASP.NET MVC, Transact-SQL; – опыт разработки web-приложений, сервисов "," – разработка, тестирование, наладка и сопровождение программного обеспечения для автоматизированных систем на металлургическом предприятии - Приложения для эмуляции промышленных объектов, используемые в процессе тестирования программного обеспеченияавтоматизированных систем - Сервисы сбора и сохранения в базы данных - WEB-приложения для ввода информации по промышленным объектам – разработка эксплуатационной документации на программное обеспечение ", – должность: Ведущий инженер-программист – пятидневная рабочая неделя: пн.-чт. с 08.00 до 17.00; пт. с 08.00 до 15.30. – официальное трудоустройство согласно ТК РФ.,Без ключевых навыков,12
590,590,разработчик,Челябинск,60000.0,80000.0,ЧЕЛЯБИНВЕСТБАНК,2019-10-21T07:57:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Уважаемые соискатели! Просьба к письму прилагать образцы исходных текстов. Обязанности: Интересные задачи по разработке новых масштабных проектов; Сопровождении существующих модулей корпоративной информационной системы. Требования: Высшее образование (профильное); Знания методологий разработки программного обеспечения; Владение одним/несколькими языками программирования (Java, C#, Python, C++ и т.п.); Уверенное владение объектно-ориентированным подходом к разработке ПО; Знакомство с шаблонами проектирования; Понимание, чем хороший код отличается от плохого; Code-review; Знание технического английского языка; Навыки написания программ для современных реляционных СУБД, серверов приложений, web-серверов, многопоточных приложений. Условия: Сильная команда профессионалов; Программа наставничества; Социальный пакет: - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка. 5-дневная рабочая неделя; Официальное трудоустройство."," Высшее образование (профильное); Знания методологий разработки программного обеспечения; Владение одним/несколькими языками программирования (Java, C#, Python, C++ и т.п.); Уверенное владение объектно-ориентированным подходом к разработке ПО; Знакомство с шаблонами проектирования; Понимание, чем хороший код отличается от плохого; Code-review; Знание технического английского языка; Навыки написания программ для современных реляционных СУБД, серверов приложений, web-серверов, многопоточных приложений. ", Интересные задачи по разработке новых масштабных проектов; Сопровождении существующих модулей корпоративной информационной системы. ," Сильная команда профессионалов; Программа наставничества; Социальный пакет: - Премирование сотрудников Банка (ежемесячное и дополнительное); - ДМС; - Бесплатное медицинское обслуживание сотрудников в медицинской службе Банка; - Организация питания сотрудников по льготным ценам в столовой Банка; - Дополнительные оплачиваемые дни отпуска; - Материальная поддержка сотрудников Банка за счет Банка и профсоюзной организации Банка; - Организация корпоративных мероприятий ко дню Банка и другим праздникам; - Подарки к праздникам сотрудникам Банка и их детям; - Посещение бассейна, спортзала, покупка билетов в театр, кино на льготных условиях; - Частичная компенсация стоимости путевок в детские оздоровительные и спортивные лагеря; - Присвоение почетных званий и памятных знаков с выделением материального поощрения в связи с награждением сотрудников Банка. 5-дневная рабочая неделя; Официальное трудоустройство.",Без ключевых навыков,0
