,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
462,462,1с,Краснодар,60000.0,111111.11111111114,Pony Express,2019-10-16T13:22:29+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Приглашаем в свою команду Администратора 1С Вам предстоит: Установка и настройка оборудования, программного обеспечения и его лицензий; Взаимодействие с вендорами программных продуктов по технологическим вопросам; Решение технических инцидентов; Развитие инфраструктуры под потребности службы; Взаимодействие с внутренней службой системного администрирования для решения поставленных задач; Развертывание баз данных и их копий; Анализ производительности систем на платформе 1С и оборудования, постановка и контроль исполнения задач по оптимизации; Техническое тестирование платформы 1С. Наши ожидания: Опыт работы с продуктом 1С “Корпоративный инструментальный пакет”; Знание продуктов MS Word, Excel на пользовательском уровне; Навык администрирования кластера 1С; Навык администрирования баз данных 1С; Опыт работы в среде MS SQL Management Studio; Навык администрирования OS Windows на уровне, достаточном для администрирования платформы 1С. Мы предлагаем: Оформление по ТК РФ; Официальную заработную плату; Бесплатное медицинское обслуживание по программе ДМС; Офис в центре города (г. Краснодар, ул. Рашпилевская); График работы 5/2 с возможностью выбора начала рабочего дня (с 9:00 до 18:00, с 10:00 до 19:00, с 11:00 до 20:00); Дружелюбный и сплоченный коллектив.",Без требований,Без обязанностей,Без условий,1С программирование|1С: Предприятие 8|1C: Бухгалтерия,5
365,365,1с,Краснодар,60000.0,111111.11111111114,Евро-Продукт-К,2019-10-21T08:39:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В крупную дистрибьюторскую компанию (более 20 лет на рынке, одну из лидеров по продаже товаров для домашних животных) приглашается помощник программиста. Обязанности: - Обслуживание пользователей розничной сети (30 магазинов). Консультирование и обучение сотрудников. Удаленное подключение и решение проблем по телефону. В случае невозможности удаленного решения проблемы выезд в магазин. -Настройка, обслуживание и ремонт ПК. Сюда входит установка и настройка ОС, прочего ПО и оборудования (сканер ШК, принтер, табло покупателей и т.д.). Также борьба с вирусами, мусором, спамом, оптимизация и восстановление системы. Перенос данных на новый ПК после невосстановимой поломки. Доставка и установка оборудования и аварийные выезды в т.ч. в нерабочее время. - Администрирование 1С (Перепроведение, чистка, сжатие, тестирование и исправление, лечение, восстановление БД). Обновление конфигураций во всех магазинах. - Программирование 1С. Требования: · Хорошее знание одной или нескольких типовых конфигураций 1С ; · Стрессоустойчивость и стремление к профессиональному росту; · Желательно высшее образование по специальности; · Готовность и умение разбираться в проблемах, находить решения и добиваться результата. · Способность нести личную ответственность за поставленную задачу. Условия: · Работа в стабильной компании; - Своевременные выплаты заработной платы; · Место работы: г. Краснодар, ул. Просторная; · Оформление по ТК РФ с первого рабочего дня; · График работы: понедельник-пятница, с 8:30 до 18:00;"," · Хорошее знание одной или нескольких типовых конфигураций 1С ; · Стрессоустойчивость и стремление к профессиональному росту; · Желательно высшее образование по специальности; · Готовность и умение разбираться в проблемах, находить решения и добиваться результата. · Способность нести личную ответственность за поставленную задачу. "," - Обслуживание пользователей розничной сети (30 магазинов). Консультирование и обучение сотрудников. Удаленное подключение и решение проблем по телефону. В случае невозможности удаленного решения проблемы выезд в магазин. -Настройка, обслуживание и ремонт ПК. Сюда входит установка и настройка ОС, прочего ПО и оборудования (сканер ШК, принтер, табло покупателей и т.д.). Также борьба с вирусами, мусором, спамом, оптимизация и восстановление системы. Перенос данных на новый ПК после невосстановимой поломки. Доставка и установка оборудования и аварийные выезды в т.ч. в нерабочее время. - Администрирование 1С (Перепроведение, чистка, сжатие, тестирование и исправление, лечение, восстановление БД). Обновление конфигураций во всех магазинах. - Программирование 1С. "," · Работа в стабильной компании; - Своевременные выплаты заработной платы; · Место работы: г. Краснодар, ул. Просторная; · Оформление по ТК РФ с первого рабочего дня; · График работы: понедельник-пятница, с 8:30 до 18:00;",Без ключевых навыков,0
600,600,1с,Челябинск,60000.0,120000.0,ДомКом Инвест,2019-10-01T09:27:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В филиале крупного российского инвестиционного холдинга в офисе разработки в городе Челябинск открыта вакансия 1С-разработчика. Обязанности: консультирование пользователей по работе с типовыми продуктами 1С (БП, ЗУП, ДО) и нетиповым конфигурациям администрирование пользователей и баз 1С разработка/доработка отчетов, печ. форм под нужды заказчика обновление типовых/нетиповых баз 1С доработка функционала типовых конфигураций под нужны заказчика возможное участие в проекте внедрения ДО и УУ в группе компаний Требования: Опыт работы в сфере от 1 года Уверенное знание типовых конфигураций 1С (на уровне пользователя, на уровне разработчика - приветствуется) Знание основных механизмов платформы 1С 8.3 Опыт разработки функционала на обычных и управляемых формах приветствуется Знание и умение писать запросы на встроенном языке 1С Опыт администрирования кластера 1С приветствуется Умение разбираться и находить ошибки в чужом коде, производить рефакторинг кода Условия: официальная &quot;белая зарплата&quot; от 60 000 до 120000 рублей в зависимости от уровня знаний и опыта официальное трудоустройство согласно ТК РФ в одной из ведущих российских компаний в сфере жилищно-коммунального хозяйства стабильная «белая» заработная плата перспективы профессионального и финансового роста комфортная атмосфера, молодой, дружный и очень квалифицированный коллектив"," Опыт работы в сфере от 1 года Уверенное знание типовых конфигураций 1С (на уровне пользователя, на уровне разработчика - приветствуется) Знание основных механизмов платформы 1С 8.3 Опыт разработки функционала на обычных и управляемых формах приветствуется Знание и умение писать запросы на встроенном языке 1С Опыт администрирования кластера 1С приветствуется Умение разбираться и находить ошибки в чужом коде, производить рефакторинг кода "," консультирование пользователей по работе с типовыми продуктами 1С (БП, ЗУП, ДО) и нетиповым конфигурациям администрирование пользователей и баз 1С разработка/доработка отчетов, печ. форм под нужды заказчика обновление типовых/нетиповых баз 1С доработка функционала типовых конфигураций под нужны заказчика возможное участие в проекте внедрения ДО и УУ в группе компаний "," официальная &quot;белая зарплата&quot; от 60 000 до 120000 рублей в зависимости от уровня знаний и опыта официальное трудоустройство согласно ТК РФ в одной из ведущих российских компаний в сфере жилищно-коммунального хозяйства стабильная «белая» заработная плата перспективы профессионального и финансового роста комфортная атмосфера, молодой, дружный и очень квалифицированный коллектив",1С: Предприятие 8|1С программирование|1С: Зарплата и управление персоналом|Обновление конфигурации 1С|MS SQL Server|1С: Бухгалтерия,20
200,200,1с,Новосибирск,60000.0,120000.0,ИТ Интеграция,2019-10-20T09:42:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Поиск/устранение ошибок в документах, обменах, разработка и доработка отчетов/форм, настройка обменов и прочие сопутствующие мелочи (в основном по УТv8). Получить задачу от конечного пользователя, выполнить или делегировать коллегам, проинформировать пользователя, убедиться что нужный результат достигнут, закрыть задачу. Командная работа в проекте Требования: Знание конфигурации УТ, положительный, предпочтительно длительный опыт решения вышеизложенных задач. Условия: Наши клиенты, это компании средних объемов (приятные люди) с которыми сотрудничаем много лет. Офис, планируется, в пешей доступности от метро, предположительно центр. Компания региональная открываем филиал в Новосибирске октябрь 2019 года (сейчас идут организационные мероприятия). Компания Интегратор, существует 12 лет, с хорошей репутацией, доброжелательный, веселый коллектив, справедливое руководство. Пятидневная рабочая неделя с 9 до 18 часов. Возможен график 4+1 (один день удалено) - рассматривается индивидуально. Оплата - ставка + закрытые часы, верхний предел не ограничивается. При удержании хороших показателей премия."," Знание конфигурации УТ, положительный, предпочтительно длительный опыт решения вышеизложенных задач. "," Поиск/устранение ошибок в документах, обменах, разработка и доработка отчетов/форм, настройка обменов и прочие сопутствующие мелочи (в основном по УТv8). Получить задачу от конечного пользователя, выполнить или делегировать коллегам, проинформировать пользователя, убедиться что нужный результат достигнут, закрыть задачу. Командная работа в проекте "," Наши клиенты, это компании средних объемов (приятные люди) с которыми сотрудничаем много лет. Офис, планируется, в пешей доступности от метро, предположительно центр. Компания региональная открываем филиал в Новосибирске октябрь 2019 года (сейчас идут организационные мероприятия). Компания Интегратор, существует 12 лет, с хорошей репутацией, доброжелательный, веселый коллектив, справедливое руководство. Пятидневная рабочая неделя с 9 до 18 часов. Возможен график 4+1 (один день удалено) - рассматривается индивидуально. Оплата - ставка + закрытые часы, верхний предел не ограничивается. При удержании хороших показателей премия.",1С: Управление Торговлей|1С: Розница,1
769,769,1с,Екатеринбург,60000.0,140000.0,1-й Советник,2019-10-20T14:13:33+0300,От 3 до 6 лет,Полный день,Полная занятость,"От Вас: - программирование в системах 1С: Предприятие (желателен опыт работы с 1C:ERP, 1С:УПП); - поддержка и разработка типовых и нетиповых конфигураций; - тестирование доработанного функционала и взаимодействие с Бизнес-аналитиками. Требования: - опыт программирования в системах 1С:Предприятие 8.х не менее года (обычные/управляемые формы); - опыт работы на проектах внедрения 1С (командная работа: бизнес-аналитики и программисты); - понимание и соблюдение стандартов 1С при разработке; - высшее или средне-техническое образование; - наличие сертификатов будет плюсом; - желание и умение работать в условиях многозадачности, часто несколько задач в работе. От нас: - обучение за счет Работодателя, время выделенное на обучение для получения сертификатов - оплачивается; - участие в крупных федеральных проектах, работа с командой опытных разработчиков; - отсутствие взаимодействия с Заказчиком, вы работаете только на проектах; - пятидневная рабочая неделя, с 9:00 до 18:00, возможно с 08:00 до 17:00, выходные – суббота, воскресенье; - официальное трудоустройство, социальный пакет согласно ТК РФ; - офис расположен в районе Южного Автовокзала, в 5-ти минутах ходьбы от станции метро &quot;Чкаловская&quot;, рядом с Ботаническим садом; - комфортный и уютный офис, крутая команда профессионалов, группы по интересам, корпоративные мероприятия и праздники. Ждем Вас в нашем офисе, обсудим больше подробностей!",Без требований,Без обязанностей,Без условий,Без ключевых навыков,1
1045,1045,1с,Самара,60000.0,120000.0,Первый Бит,2019-10-15T14:38:07+0300,От 3 до 6 лет,Полный день,Полная занятость,"В самарском филиале компании Первый БИТ расширяется отдел проектных технологий. В связи с чем ищем в свою команду руководителя проектов 1С. ПРОЕКТНЫЙ отдел занимается внедрением программных продуктов 1С под ключ на крупнейших предприятиях города Самары и области. Если Вам интересно вникнуть в процессы крупных промышленных компаний различных отраслей, Вы устали от рутинных однотипных задач, то ждем Вас в составе нашей команды. ЗАДАЧИ сотрудника: Участие в pre-sale проектов по автоматизации на 1С в качестве эксперта; Распределение и управление загрузкой бизнес-аналитиков и программистов 1С на проекте; Отчетность перед клиентами по этапам реализации проектов, решение спорных ситуаций; Ведение проектной документации – протоколы встреч, календарный план-график, отчеты о состоянии проекта. кого мы ищем: Кандидата с опытом управления проектами по автоматизации на 1С со стороны заказчика или исполнителя; Эксперта со знанием одной или нескольких конфигураций 1С на уровне продвинутого пользователя, понимающего того, какие бизнес-процессы автоматизируют через 1С; Человека с отличными навыками общения и коммуникаций для успешного ведения переговоров с представителями заказчика работ по проекту. Что мы предлагаем: Интересные задачи, участие в крупнейших проектах автоматизации, использование современных методик и проектных технологий (agile, scrum); Профессиональное развитие до эксперта в бизнес-анализе и 1С; Сертификацию как специалист по любым программным продуктам 1С за счет компании; Корпоративный доступ к каталогу видеокурсов, вебинаров и материалов для обучения; Белая заработная плата: оклад (обсуждается на встрече) + бонусная часть в виде % от выполненного объема работ; Оформление в соответствии с ТК РФ с первого рабочего дня. ПРОЕКТНЫй отдел - это команда профессионалов, которые делают сильнее наших клиентов! Будем рады видеть вас в составе проектной команды самарского офиса!",Без требований,Без обязанностей,Без условий,Управление проектами|1С программирование|1С: Предприятие 8|Бизнес-анализ,6
656,656,1с,Челябинск,60000.0,150000.0,1C-Рарус,2019-09-23T10:52:48+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Филиал «1С-Рарус» в Челябинске - официальный партнер фирмы «1С» с 2002 года. Наша компания является лидером на рынке IТ и консалтинга по платформе “1С” и занимает первые места в рейтинге франчайзи. Мы занимаемся внедрением систем 1С на крупных предприятиях региона и страны. Мы проводим анализ и автоматизацию бизнес-процессов на предприятии и помогаем Заказчику достичь необходимых бизнес-результатов. Ищем / готовим специалистов на крупные проекты по внедрению 1С:ERP. Обязанности: Техническая реализация проектных задач Адаптация программных продуктов под проектные задачи Разработка новых конфигураций Интеграция с системами заказчика Формализация технического решения в соответствии с общей архитектурой проекта Тестирование разработанных или адаптированных объектов конфигурации Требования: Рассматриваем специалистов с разной квалификацией и опытом (соответственно и с предложением разного уровня оплаты труда) Приветствуется опыт программирования на платформе 8.3 от 6 месяцев Приветствуется наличие сертификатов “1С: Специалист” по технологической платформе Условия: Официальное трудоустройство в соответствии с ТК РФ Конкурентный уровень заработной платы, окончательно оговаривается по итогам собеседования. Окладно-премиальная система оплаты труда (не сделка). Выплаты проводятся всегда своевременно, 2 раза в месяц. Реализация проектов с компаниями из ТОП РБК 500 и лидерами в своих отраслях; Интересные и развивающие задачи. Профессиональный рост гарантирован; Возможности для развития в федеральной компании. Реальные перспективы роста до эксперта по разработке, системного архитектора, технического руководителя проектов; Наставничество от коллег с уникальным опытом; Обучение и сертификация за счет компании; Возможны командировки до 20% рабочего времени (по договоренности) * Вакансия остается актуальной, пока размещена на сайте", Рассматриваем специалистов с разной квалификацией и опытом (соответственно и с предложением разного уровня оплаты труда) Приветствуется опыт программирования на платформе 8.3 от 6 месяцев Приветствуется наличие сертификатов “1С: Специалист” по технологической платформе , Техническая реализация проектных задач Адаптация программных продуктов под проектные задачи Разработка новых конфигураций Интеграция с системами заказчика Формализация технического решения в соответствии с общей архитектурой проекта Тестирование разработанных или адаптированных объектов конфигурации ," Официальное трудоустройство в соответствии с ТК РФ Конкурентный уровень заработной платы, окончательно оговаривается по итогам собеседования. Окладно-премиальная система оплаты труда (не сделка). Выплаты проводятся всегда своевременно, 2 раза в месяц. Реализация проектов с компаниями из ТОП РБК 500 и лидерами в своих отраслях; Интересные и развивающие задачи. Профессиональный рост гарантирован; Возможности для развития в федеральной компании. Реальные перспективы роста до эксперта по разработке, системного архитектора, технического руководителя проектов; Наставничество от коллег с уникальным опытом; Обучение и сертификация за счет компании; Возможны командировки до 20% рабочего времени (по договоренности) * Вакансия остается актуальной, пока размещена на сайте",1С программирование|Обновление конфигурации 1С|1С: Предприятие 8|1С: Бухгалтерия|1С: Зарплата и управление персоналом|1С: Торговля|1С: Управление Производственным Предприятием|1С: Документооборот|1С: Розница|1С: Склад|ERP-системы на базе 1С,28
547,547,1с,Челябинск,60000.0,96470.58823529413,Первый Гипермаркет Мебели,2019-10-19T15:45:49+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"В наш ИТ - отдел, где каждый - специалист своего дела требуется талантливый программист 1С &amp; хороший человек! У нас понятные задания, отзывчивые пользователи! А если Вы хотите стать частью проекта &quot;мебельный маркетплейс&quot; - дайте нам знать! Будем рады Вам, если Вы ответите положительно более чем на 83% вопросов из списка: Программируете 1С уже больше 1 года? А может, больше 3 лет... или даже 5-ти? Занимались разработкой на управляемых и обычных формах? Разрабатывали отчеты на СКД и обмены по протоколам SOAP и REST? Хотите &quot;писать&quot; без болезненных согласований &quot;заданий для технических заданий&quot;? Лежит душа к автоматизации бизнес-процессов в команде специалистов, готовых помочь и поделиться опытом? Откликайтесь и мы назначим Вам встречу в течение 3 дней! Что мы Вам предоставим: Крутой офис, постоянный контакт с командой ИТ-службы, приятная рабочая атмосфера ; Работ в команде full-time (5/2 09.00- 18 .00 ) в современном бизнес-центре или удаленно Бесплатная парковка для сотрудников; Организованный и НЕ бюрократический процесс работы с запросами бизнеса и заявками пользователей; Jira используется для организации взаимодействия с пользователями, для управления проектами. Спасибо, Atlassian! Мы работаем в Open Space, а для ИТ- отдела выделен отдельный кабинет (!) ; Подтвержденный официально стаж, гарантия занятости в развивающейся компании; Рабочее мощное &quot;железо&quot; (совсем новенько е), мы даже общаемся через Discord ; Отличная команда хороших людей: с нами работают и студенты, и опытные разработчики! Ценные подарки именинникам; корпоративные мероприятия (от похода в горы до билета в кино); Уединенная кухня в 18 шагах от рабочего стола, с релаксирующим видом из окна; Отдельное место для бесплатного чая и кофе прямо на рабочем месте; Чай и кофе закупает компания? К онечно! А в ИТ - отделе кофемашина ; &quot;Зарплатная карта&quot; с cashback, скидки на продукцию, подарки детям и т.п; Стабильная оплата труда 2 раза в месяц, без зависимости от &quot;заказчика&quot;; Регулярный пересмотр оплаты труда по результатам работы (по практике, всегда в положительную сторону ); За знания и умения мы платим больше , чем конкурент - проверено, НИЖНЯЯ ГРАНИЦА ФОТ - в описании вакансии ; Уровень дохода оговаривается по итогам интервью и прямо пропорционален навыкам; Важно: сразу проводим тех.интервью, без сложных этапов отбора, 30-40 минут; Конфиденциальность гарантируем - наш HR дружит с кандидатами и доступен в &quot;телеграмм&quot; 24/7! объявление не является публичной офертой",Без требований,Без обязанностей,Без условий,Терминалы Сбора Данных|1С: Предприятие 8|1С: Зарплата и кадры|СКД|1С: Торговля|On-line bank|SOAP|Торговое оборудование|REST|1С: Склад|ККМ|Эквайринг|1С программирование|1С: Зарплата и управление персоналом|1С: Управление Производственным Предприятием|1С: Бухгалтерия,2
630,630,1с,Челябинск,60000.0,96470.58823529413,Логистик-Центр Радонежский.,2019-10-15T14:02:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Крупный дистрибьютор Уральского региона приглашает на постоянную работу программиста 1С. ( новая штатная единица в связи с увеличением объема работ) Условия: график работы: 5-ти дневная рабочая неделя, с 9:00 до 18:00; трудоустройство в соответствии с ТК РФ; заработная плата индивидуально обсуждается с кандидатом на собеседовании; рабочее место – ул. Радонежская, (доставка служебным транспортом со всех районов города). Обязанности: поддержка конфигураций на базе 1С: Управление торговлей ред. 11.2 и других. глубокая модернизация существующих систем на базе 1С. разработка новых отчетов, доработка старых. поддержка многочисленных обменов, различных форматов выполнение задач по программированию на основе ТЗ. Требования: высшее образование; опыт работы от 1 года; профессиональное программирование на платформе 1С Предприятие; нацеленность на результат; внимательность; ответственность.",Без требований," поддержка конфигураций на базе 1С: Управление торговлей ред. 11.2 и других. глубокая модернизация существующих систем на базе 1С. разработка новых отчетов, доработка старых. поддержка многочисленных обменов, различных форматов выполнение задач по программированию на основе ТЗ. "," график работы: 5-ти дневная рабочая неделя, с 9:00 до 18:00; трудоустройство в соответствии с ТК РФ; заработная плата индивидуально обсуждается с кандидатом на собеседовании; рабочее место – ул. Радонежская, (доставка служебным транспортом со всех районов города). Обязанности: поддержка конфигураций на базе 1С: Управление торговлей ред. 11.2 и других. глубокая модернизация существующих систем на базе 1С. разработка новых отчетов, доработка старых. поддержка многочисленных обменов, различных форматов выполнение задач по программированию на основе ТЗ. Требования: высшее образование; опыт работы от 1 года; профессиональное программирование на платформе 1С Предприятие; нацеленность на результат; внимательность; ответственность.",1С программирование|1С: Управление Торговлей|1С: Бухгалтерия|1С: Предприятие 8|C++,6
653,653,1с,Челябинск,60000.0,96470.58823529413,Кондитерская Фабрика ФАНТЭЛЬ,2019-10-17T06:04:22+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Программирование новых и поддержка действующих систем на платформе 1С 8.3 УПП; Самостоятельная разработка проектов на основании задач на разработку; Выявление и исправление ошибок в действующих системах,оптимизация программного кода; Знание ЗиК, бухгалтерского и налогового учета на производственном предприятии. Требования: Высшее профильное образование Опыт программирования для 1С:УПП Опыт работы на производственном или торговом предприятии Условия: Официальное трудоустройство Белая заработная плата 2 раза в месяц на банковскую карту Корпоративная сотовая связь Место работы в Металлургическом районе г. Челябинска График работы с 9.00 до 18.00, выходные суббота и воскресенье", Высшее профильное образование Опыт программирования для 1С:УПП Опыт работы на производственном или торговом предприятии ," Программирование новых и поддержка действующих систем на платформе 1С 8.3 УПП; Самостоятельная разработка проектов на основании задач на разработку; Выявление и исправление ошибок в действующих системах,оптимизация программного кода; Знание ЗиК, бухгалтерского и налогового учета на производственном предприятии. "," Официальное трудоустройство Белая заработная плата 2 раза в месяц на банковскую карту Корпоративная сотовая связь Место работы в Металлургическом районе г. Челябинска График работы с 9.00 до 18.00, выходные суббота и воскресенье",Без ключевых навыков,4
621,621,1с,Челябинск,61264.375,96470.58823529413,Группа компаний НИКС,2019-10-18T16:12:32+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Сопровождение конфигураций 1С Управление производственным предприятием 1.3; Модификация и доработка типовых конфигураций; Создание отчетов для планово-экономического отдела и бухгалтерии; Обновление конфигураций; Консультация пользователей Требования: Опыт работы программистом 1С от 3 лет; Опыт перевода конфигураций с версии 7.7 на 8.3; Базовые знания бухгалтерского и управленческого учета; Наличие сертификатов 1С будет преимуществом; Знание встроенного языка 1С 7,7 8.2, 8,3, знание конфигуратора 1С 7.7, 8.2, 8.3. Условия: Официальное трудоустройство; Своевременная выплата заработной платы; Достойное премирование по результатам работы; Комфортный офис в центре города; Корпоративная столовая; Уровень заработной платы обсуждается по результатам собеседования, просьба указывать ожидания по заработной плате в резюме."," Опыт работы программистом 1С от 3 лет; Опыт перевода конфигураций с версии 7.7 на 8.3; Базовые знания бухгалтерского и управленческого учета; Наличие сертификатов 1С будет преимуществом; Знание встроенного языка 1С 7,7 8.2, 8,3, знание конфигуратора 1С 7.7, 8.2, 8.3. ", Сопровождение конфигураций 1С Управление производственным предприятием 1.3; Модификация и доработка типовых конфигураций; Создание отчетов для планово-экономического отдела и бухгалтерии; Обновление конфигураций; Консультация пользователей ," Официальное трудоустройство; Своевременная выплата заработной платы; Достойное премирование по результатам работы; Комфортный офис в центре города; Корпоративная столовая; Уровень заработной платы обсуждается по результатам собеседования, просьба указывать ожидания по заработной плате в резюме.",1С: Управление Производственным Предприятием|1С: Бухгалтерия,3
