,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1090,1090,программист 1с,Самара,70000.0,80000.0,"У Палыча, г. Самара",2019-10-14T07:37:30+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: - Программная поддержка продуктов на платформе 1С 8.3 (розница, БП, ЗУП, ERP); - Разработка дополнительных отчетов и обработок по тех.заданиям заказчика; - Консультирование пользователей, оперативное исправление сбоев 1С. Требования: - Высшие образование; - Опыт работы с конфигурациями 1С 8 от 2 лет; - Опыт работы с конфигурациями на управляемых формах; - Желателен опыт разработки отчетов на СКД, опыт работы с 1С:Розница и торговым оборудованием; - Наличие действующих сертификатов 1С будет являться преимуществом. Условия: - График работы 5/2 с 8.30 до 17.00; - Бесплатное питание; - Доставка от м. Победа; - Оформление по ТК РФ; - Уровень з.пл. обсуждается с успешным кандидатом."," - Высшие образование; - Опыт работы с конфигурациями 1С 8 от 2 лет; - Опыт работы с конфигурациями на управляемых формах; - Желателен опыт разработки отчетов на СКД, опыт работы с 1С:Розница и торговым оборудованием; - Наличие действующих сертификатов 1С будет являться преимуществом. "," - Программная поддержка продуктов на платформе 1С 8.3 (розница, БП, ЗУП, ERP); - Разработка дополнительных отчетов и обработок по тех.заданиям заказчика; - Консультирование пользователей, оперативное исправление сбоев 1С. ", - График работы 5/2 с 8.30 до 17.00; - Бесплатное питание; - Доставка от м. Победа; - Оформление по ТК РФ; - Уровень з.пл. обсуждается с успешным кандидатом.,1С программирование|1С: Управление Торговлей|1С: Комплексная автоматизация|Обновление конфигурации 1С
1011,1011,программист 1с,Самара,70000.0,,Транc-Система,2019-09-30T09:33:18+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Создание конфигураций с &quot;нуля&quot;; Доработка существующих конфигураций; Подготовка и внедрение созданной конфигурации; Консультация пользователей; Участие в устранении инцидентов; Требования: Желателен опыт работы с типовыми конфигурациями, доработка нетиповых решений от 1,5 лет, опыт написания правил обмена; Приветствуется навык программирования на платформе 1С 8.3, 1С 8.3 Управление торговлей 11,1 Условия: График работы: 5/2, с 9.00 до 18.00 ч. Официальное оформление; Работа на территории работодателя; Работа в современном офисе - комфортное рабочее место, комнаты отдыха и приема пищи, корпоративный транспорт до офиса; Соцпакет; Заработная плата: оклад + премия;"," Желателен опыт работы с типовыми конфигурациями, доработка нетиповых решений от 1,5 лет, опыт написания правил обмена; Приветствуется навык программирования на платформе 1С 8.3, 1С 8.3 Управление торговлей 11,1 ", Создание конфигураций с &quot;нуля&quot;; Доработка существующих конфигураций; Подготовка и внедрение созданной конфигурации; Консультация пользователей; Участие в устранении инцидентов; ," График работы: 5/2, с 9.00 до 18.00 ч. Официальное оформление; Работа на территории работодателя; Работа в современном офисе - комфортное рабочее место, комнаты отдыха и приема пищи, корпоративный транспорт до офиса; Соцпакет; Заработная плата: оклад + премия;",1С программирование|1С: Предприятие 8|1С: Зарплата и управление персоналом|1С: Бухгалтерия|1С: Управление Торговлей|1С: Управление Производственным Предприятием|Управление проектами|Обновление конфигурации 1С|1C: Бухгалтерия|1С: Документооборот|Администрирование сетевого оборудования|1С: Комплексная автоматизация|1С: Торговля и склад|1С: Торговля|1С: Зарплата и кадры
467,467,программист 1с,Краснодар,70000.0,110000.0,Торговая сеть ТАБРИС,2019-10-16T09:53:39+0300,От 3 до 6 лет,Полный день,Полная занятость,"Ваши будущие задачи: Поддержка и доработка конфигурации 1С на платформе 1С 8.3; Решение проблем и инцидентов, связанных с функционированием конфигураций 1С; Интеграция 1С с другими информационными системами; Участие в проектах по автоматизации на платформе 1С ERP в качестве разработчика 1С; Документирование изменений в системе. Наши ожидания: Грамотный код; Знание платформ 1С 8.3,7.7; Опыт работы разработчика 1С от 2 лет; Опыт внедрения конфигураций на платформе 1С8 будет преимуществом; Наличие знаний в предметных областях – розничная торговля, пищевое производство, опыт автоматизации; Знания SQL желательно. Нашим сотрудникам мы гарантируем: Стабильную и разноплановую работу в крупной компании. Возможности для профессионального и карьерного развития. Своевременную выплату заработной платы. Оформление в соответствии с ТК РФ. График работы пятидневная рабочая неделя с 9:00 до 18:00. Полный социальный пакет согласно ТК РФ. Обучение. Благодарим Вас за интерес, проявленный к нашей Компании. Срок рассмотрения поступающих резюме - не более 4 рабочих дней с момента их получения. Ни один из откликов не останется без внимания. Отсутствие ответа более 4 дней означает, что, к сожалению, на данный момент мы не готовы сделать Вам предложение о работе. При этом Ваше резюме будет сохранено в нашей базе кандидатов, и в случае появления вакансий, соответствующих Вашему опыту и квалификации, мы свяжемся с Вами. С уважением, отдел подбора персонала Компании &quot;Табрис&quot;.",,,,
632,632,программист 1с,Челябинск,70000.0,100000.0,"Союз-Полимер, ПТК",2019-10-17T12:52:42+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Программирование 1С на производстве. Требования: Опыт внедрения конфигураций 1С УПП, базовые знания бухгалтерии. Знание основ производства. Опыт работы с 1С от 3х лет. В резюме укажите внедренные проекты и Вашу роль в каждом из них. Условия: Пятидневная рабочая неделя, с 9 до 17-30. Полный соцпакет. Отличный, современный офис, оборудованное рабочее место; Недорогая, очень вкусная столовая, Бесплатная, охраняемая стоянка, Дружелюбный, настроенный на работу коллектив. Компания находится в центре гор. Копейска (от центра Челябинска - 30 мин., от Автовокзала гор. Копейска - 2 мин.)"," Опыт внедрения конфигураций 1С УПП, базовые знания бухгалтерии. Знание основ производства. Опыт работы с 1С от 3х лет. В резюме укажите внедренные проекты и Вашу роль в каждом из них. ", Программирование 1С на производстве. ," Пятидневная рабочая неделя, с 9 до 17-30. Полный соцпакет. Отличный, современный офис, оборудованное рабочее место; Недорогая, очень вкусная столовая, Бесплатная, охраняемая стоянка, Дружелюбный, настроенный на работу коллектив. Компания находится в центре гор. Копейска (от центра Челябинска - 30 мин., от Автовокзала гор. Копейска - 2 мин.)",1C
413,413,программист 1с,Краснодар,70000.0,,Группа Компаний «GreenSpark»,2019-10-15T16:24:45+0300,Более 6 лет,Полный день,Полная занятость,"ГК GreenSpark (оптово-розничная сеть) более 15 лет является поставщиком комплектующих и инструментов для ремонта сотовых телефонов и мобильной техники. У нас магазины по всей России (более 60). В связи с развитием компании требуется ПРОГРАММИСТ 1С. Обязанности: доработка и дальнейшее сопровождение конфигурации 1С:Предприятие (8.3 платформа УТ11.3, также Бухгалтерия и ЗУП); разработка методов и форм ведения учета товарооборота; обучение и помощь сотрудникам компании (в т.ч. удаленных подразделений) работе с существующими и вновь создаваемыми документами и отчетами; выполнение поручений руководства компании. Требования: высшее образование; опыт работы программистом от 3х лет опыт работы с конфигурацией 1С: Предприятие 8.3 (УТ) опыт программирования и внедрения CRM (битрикс 24) - приветствуется ответственность, внимательность, обязательность, исполнительность, желание работать. Условия: график работы 5/2, с 9.00 до 18.00, сб и вс выходные место работы - ул.Стасова, ТЦ Меридиан, офисы испытательный срок - 1 месяц заработная плата - по результатам собеседования молодой дружный коллектив."," высшее образование; опыт работы программистом от 3х лет опыт работы с конфигурацией 1С: Предприятие 8.3 (УТ) опыт программирования и внедрения CRM (битрикс 24) - приветствуется ответственность, внимательность, обязательность, исполнительность, желание работать. "," доработка и дальнейшее сопровождение конфигурации 1С:Предприятие (8.3 платформа УТ11.3, также Бухгалтерия и ЗУП); разработка методов и форм ведения учета товарооборота; обучение и помощь сотрудникам компании (в т.ч. удаленных подразделений) работе с существующими и вновь создаваемыми документами и отчетами; выполнение поручений руководства компании. "," график работы 5/2, с 9.00 до 18.00, сб и вс выходные место работы - ул.Стасова, ТЦ Меридиан, офисы испытательный срок - 1 месяц заработная плата - по результатам собеседования молодой дружный коллектив.",
558,558,программист 1с,Челябинск,70000.0,100000.0,"Союз-Полимер, ПТК",2019-10-21T07:04:09+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Программирование 1С на производстве. Требования: Опыт внедрения конфигураций 1С УПП, базовые знания бухгалтерии. Знание основ производства. Опыт работы с 1С от 3х лет. В резюме укажите внедренные проекты и Вашу роль в каждом из них. Условия: Пятидневная рабочая неделя, с 9 до 17-30. Полный соцпакет. Отличный, современный офис, оборудованное рабочее место; Недорогая, очень вкусная столовая, Бесплатная, охраняемая стоянка, Дружелюбный, настроенный на работу коллектив. Компания находится в центре гор. Копейска (от центра Челябинска - 30 мин., от Автовокзала гор. Копейска - 2 мин.)"," Опыт внедрения конфигураций 1С УПП, базовые знания бухгалтерии. Знание основ производства. Опыт работы с 1С от 3х лет. В резюме укажите внедренные проекты и Вашу роль в каждом из них. ", Программирование 1С на производстве. ," Пятидневная рабочая неделя, с 9 до 17-30. Полный соцпакет. Отличный, современный офис, оборудованное рабочее место; Недорогая, очень вкусная столовая, Бесплатная, охраняемая стоянка, Дружелюбный, настроенный на работу коллектив. Компания находится в центре гор. Копейска (от центра Челябинска - 30 мин., от Автовокзала гор. Копейска - 2 мин.)",1C
534,534,программист 1с,Челябинск,70000.0,100000.0,"Союз-Полимер, ПТК",2019-10-17T09:14:08+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Программирование 1С на производстве. Требования: Опыт внедрения конфигураций 1С УПП, базовые знания бухгалтерии. Знание основ производства. Опыт работы с 1С от 3х лет. В резюме укажите внедренные проекты и Вашу роль в каждом из них. Условия: Пятидневная рабочая неделя, с 9 до 17-30. Полный соцпакет. Отличный, современный офис, оборудованное рабочее место; Недорогая, очень вкусная столовая, Бесплатная, охраняемая стоянка, Дружелюбный, настроенный на работу коллектив. Компания находится в центре гор. Копейска (от центра Челябинска - 30 мин., от Автовокзала гор. Копейска - 2 мин.)"," Опыт внедрения конфигураций 1С УПП, базовые знания бухгалтерии. Знание основ производства. Опыт работы с 1С от 3х лет. В резюме укажите внедренные проекты и Вашу роль в каждом из них. ", Программирование 1С на производстве. ," Пятидневная рабочая неделя, с 9 до 17-30. Полный соцпакет. Отличный, современный офис, оборудованное рабочее место; Недорогая, очень вкусная столовая, Бесплатная, охраняемая стоянка, Дружелюбный, настроенный на работу коллектив. Компания находится в центре гор. Копейска (от центра Челябинска - 30 мин., от Автовокзала гор. Копейска - 2 мин.)",
778,778,программист 1с,Екатеринбург,75000.0,,Энергомост,2019-10-01T08:38:15+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Создание новых и модификация существующих документов, отчетов, обработок; Техническая поддержка, обучение и консультирование пользователей при работе с 1С. Администрирование баз данных 1С. Обновление типовых и нетиповых(измененных) конфигураций; Разработка нестандартных решений на базе 1С. Выполнение работ по задачам пользователей (от формулировки до исполнения); Поиск ошибок в программном коде и исправление их. Помощь в поиске ошибок в данных и исправления их; Создание инструкций по работе с новым функционалом. Требования: Высшее профильное образование; Опыт разработки программных решений на платформе 1С: Предприятие 8.2-8.3 (конфигурации «Управление производственным предприятием 1.3», Зарплата и управление персоналом, Бухгалтерия). По возможности 1С: Предприятие 7.7; Опыт проектирования и реализации нового функционала, интеграция с типовыми конфигурациями. Уметь реализовать обмен данными. Знание предметных областей учета на предприятии (бухгалтерия, кадровый и управленческий учёты, производство); Коммуникабельность, ответственность. Условия: Официальное трудоустройство в соответствии с ТК РФ; Заработная плата от 75 000 руб.; Пятидневная рабочая неделя с 08.00 до 17.00; Доставка служебным транспортом; Место работы - г. Екатеринбург, ул. Маневровая."," Высшее профильное образование; Опыт разработки программных решений на платформе 1С: Предприятие 8.2-8.3 (конфигурации «Управление производственным предприятием 1.3», Зарплата и управление персоналом, Бухгалтерия). По возможности 1С: Предприятие 7.7; Опыт проектирования и реализации нового функционала, интеграция с типовыми конфигурациями. Уметь реализовать обмен данными. Знание предметных областей учета на предприятии (бухгалтерия, кадровый и управленческий учёты, производство); Коммуникабельность, ответственность. "," Создание новых и модификация существующих документов, отчетов, обработок; Техническая поддержка, обучение и консультирование пользователей при работе с 1С. Администрирование баз данных 1С. Обновление типовых и нетиповых(измененных) конфигураций; Разработка нестандартных решений на базе 1С. Выполнение работ по задачам пользователей (от формулировки до исполнения); Поиск ошибок в программном коде и исправление их. Помощь в поиске ошибок в данных и исправления их; Создание инструкций по работе с новым функционалом. "," Официальное трудоустройство в соответствии с ТК РФ; Заработная плата от 75 000 руб.; Пятидневная рабочая неделя с 08.00 до 17.00; Доставка служебным транспортом; Место работы - г. Екатеринбург, ул. Маневровая.",
991,991,программист 1с,Екатеринбург,80000.0,,Мебельная фабрика Любимая кухня,2019-10-20T21:09:34+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Федеральная торгово-производственная Компания ЛЮБИМАЯ КУХНЯ уже больше 10 лет радует своих клиентов качественной и красивой мебелью. Сегодня сеть фирменных салонов работает в 19 городах России, и 8 салонов – в Екатеринбурге. Будучи одним из ведущих производителей кухонь и шкафов-купе, ЛЮБИМАЯ КУХНЯ каждый день продолжает учиться, совершенствоваться и расти - открывать новые салоны и расширять производство. Визитная карточка компании – скорость и качество, гордость – клиенты и сотрудники. Приглашаем в команду Программиста 1с. Ценнейший опыт, масштабные задачи и интересные проекты гарантируем! А также работу в отличной профессиональной команде, и активно развивающейся амбициозной компании. Обязанности: Доработка, развитие и поддержка информационной структуры торгово-производственного предприятия на базе 1С 8.3 (конфигурация «УНФ»); Разработка решений на платформе 1С 8.3. в соответствии с тех. заданиями заказчиков (компания и ее подразделения), написание и оптимизация сложных запросов; Интеграция с различными IT-сервисами; Разработка и настройка отчетов по бухгалтерскому, оперативному и управленческому учету, корректировка разработанных программ на основе анализа итоговых данных; Поддержка пользователей. Требования: Профессиональное IT-образование; Знание платформы 1С и опыт программирования в конфигурации 1С 8, 8.3 (от 1 года); Знание принципов бухгалтерского и товарного учета; Готовность слышать запрос, умение взаимодействовать с заказчиком, анализировать возникающие проблемы и предлагать решения; Умение и желание работать в команде. Условия: Комфортный режим работы (обсуждается индивидуально); ЗП - оклад 80000 р. + премиальная часть (обсуждается индивидуально с кандидатами); Официальное трудоустройство; Возможность обучения за счет работодателя; Интересные задачи и возможности профессионального роста; Дружный и стабильный коллектив; Возможность получения корпоративного кредита; Испытательный срок – 2 месяца."," Профессиональное IT-образование; Знание платформы 1С и опыт программирования в конфигурации 1С 8, 8.3 (от 1 года); Знание принципов бухгалтерского и товарного учета; Готовность слышать запрос, умение взаимодействовать с заказчиком, анализировать возникающие проблемы и предлагать решения; Умение и желание работать в команде. "," Доработка, развитие и поддержка информационной структуры торгово-производственного предприятия на базе 1С 8.3 (конфигурация «УНФ»); Разработка решений на платформе 1С 8.3. в соответствии с тех. заданиями заказчиков (компания и ее подразделения), написание и оптимизация сложных запросов; Интеграция с различными IT-сервисами; Разработка и настройка отчетов по бухгалтерскому, оперативному и управленческому учету, корректировка разработанных программ на основе анализа итоговых данных; Поддержка пользователей. ", Комфортный режим работы (обсуждается индивидуально); ЗП - оклад 80000 р. + премиальная часть (обсуждается индивидуально с кандидатами); Официальное трудоустройство; Возможность обучения за счет работодателя; Интересные задачи и возможности профессионального роста; Дружный и стабильный коллектив; Возможность получения корпоративного кредита; Испытательный срок – 2 месяца.,1С программирование|1С: Предприятие 8|MS SQL|1C: Бухгалтерия|1С: Производство
535,535,программист 1с,Челябинск,80000.0,,Копейский машзавод,2019-10-07T06:22:09+0300,Более 6 лет,Полный день,Полная занятость,"Обязанности: Доработка конфигурации 1С Предприятия по требованиям. Создание и доработка документов, отчетов и обработок. Обновление не типовых конфигураций. Установка регламентной отчетности. Проведение аналитической работы с целью устранения ошибок в системе, увеличения уровня автоматизации бизнес-процессов, оптимизации работы в системах. Постановка технического задания и его выполнение. Оперативное закрытие месяца. Интеграция систем. Консультирование пользователей. Требования: Высшее образование. Опыт работы в должности программиста 1С. Опыт работы с 1С УПП, 1С Управление холдингом, 1С ERP. Аналитическая работа.Хороший уровень владения ПК и офисного программного обеспечения. Английский язык, достаточный для выполнения обязанностей. Программирование в 1С: Предприятие 8.2 и 8.3. Обновление не типовых (доработанных, изменённых) конфигураций. Знание СКД. Знание основ налогового, финансового, бухгалтерского учета, бюджетирования и казначейства. Условия: Официальное трудоустройство, полный соц. пакет. Пятидневный режим работы с 8-00 до 17-00."," Высшее образование. Опыт работы в должности программиста 1С. Опыт работы с 1С УПП, 1С Управление холдингом, 1С ERP. Аналитическая работа.Хороший уровень владения ПК и офисного программного обеспечения. Английский язык, достаточный для выполнения обязанностей. Программирование в 1С: Предприятие 8.2 и 8.3. Обновление не типовых (доработанных, изменённых) конфигураций. Знание СКД. Знание основ налогового, финансового, бухгалтерского учета, бюджетирования и казначейства. "," Доработка конфигурации 1С Предприятия по требованиям. Создание и доработка документов, отчетов и обработок. Обновление не типовых конфигураций. Установка регламентной отчетности. Проведение аналитической работы с целью устранения ошибок в системе, увеличения уровня автоматизации бизнес-процессов, оптимизации работы в системах. Постановка технического задания и его выполнение. Оперативное закрытие месяца. Интеграция систем. Консультирование пользователей. "," Официальное трудоустройство, полный соц. пакет. Пятидневный режим работы с 8-00 до 17-00.",1С программирование|1С: Бухгалтерия|1С: Предприятие 8|1С: Зарплата и управление персоналом|1С: Управление Производственным Предприятием
83,83,программист 1с,Новосибирск,80000.0,,Микросан,2019-10-21T07:22:56+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: доработка 1С под потребности компании, программирование и внедрение изменений; программирование на платформе 1С 8.3; написание читаемого, оптимального кода; создание и изменение новых документов ,справочников, обработок, отчетов; разработка и настройка в рабочее состояние механизмов обмена данными между конфигурациями 1С и другими программами; оптимизация расчетов в программе 1С; консультирование пользователей по работе в 1С; поддержка пользователей системы; Требования: высшее техническое образование в области IT; опыт работы по программированию в среде 1С платформы 8.3 от 3 лет; умение разбираться в чужом коде; умение обучать пользователей и объяснять им работу программы; знание 1С, опыт разработки решений на платформе 1С 8.2/8.3; доработка и адаптация под потребности компании продукта 1С (УТ) поддержка обмена между базами 1С; интеграция 1C с внешними системами; навыки разработки проектной и рабочей документации; самоорганизованность при выборе приоритетов в решениях, самостоятельное ведение всех задач по разработке. Условия: Трудоустройство согласно ТК РФ; график работы: Пн-Пт 9:00-17:00 / Сб. Вс -выходной. офис в шаговой доступности транспорта, по линии метро . отпуск - 28 дней, желательно - 2 недели + 2 недели / год; удобное рабочее место в молодом и дружелюбном коллективе. программист 1С требуется на постоянную основу; частичная занятость и удаленная работа исключены;"," высшее техническое образование в области IT; опыт работы по программированию в среде 1С платформы 8.3 от 3 лет; умение разбираться в чужом коде; умение обучать пользователей и объяснять им работу программы; знание 1С, опыт разработки решений на платформе 1С 8.2/8.3; доработка и адаптация под потребности компании продукта 1С (УТ) поддержка обмена между базами 1С; интеграция 1C с внешними системами; навыки разработки проектной и рабочей документации; самоорганизованность при выборе приоритетов в решениях, самостоятельное ведение всех задач по разработке. "," доработка 1С под потребности компании, программирование и внедрение изменений; программирование на платформе 1С 8.3; написание читаемого, оптимального кода; создание и изменение новых документов ,справочников, обработок, отчетов; разработка и настройка в рабочее состояние механизмов обмена данными между конфигурациями 1С и другими программами; оптимизация расчетов в программе 1С; консультирование пользователей по работе в 1С; поддержка пользователей системы; "," Трудоустройство согласно ТК РФ; график работы: Пн-Пт 9:00-17:00 / Сб. Вс -выходной. офис в шаговой доступности транспорта, по линии метро . отпуск - 28 дней, желательно - 2 недели + 2 недели / год; удобное рабочее место в молодом и дружелюбном коллективе. программист 1С требуется на постоянную основу; частичная занятость и удаленная работа исключены;",1С программирование|1С: Предприятие 8|MS SQL Server|1С: Документооборот|1С: Торговля и склад|1С: Управление Торговлей|Обновление конфигурации 1С
313,313,программист 1с,Краснодар,80000.0,,Марико,2019-10-17T08:43:19+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Федеральная сеть алкогольных магазинов приглашает на работу Программиста 1С. Обязанности: Доработка конфигураций на платформе 1С (8.2 и 8.3) в соответствии с требованиями аналитиков и тд. (на основании ТЗ). Документирование доработок в соответствии с внутренними стандартами компании. Разработка системы дисконта и бонусов. Анализ выявленных ошибок в конфигурациях 1С. Обновление не типовых конфигураций. Анализ чужого кода. Разработка отчетов, в том числе сложных с использованием СКД. Настройка обменов 1С розница, настройка ЕГАИС. Требования: Высшее образование, желательно - Прикладная информатика. Знание типовых конфигураций БП, УТ, Розница (Алкоголь). Работа с нестандартными конфигурациями 1С на платформе 8.2 и 8.3. Наличие сертификатов 1С. Опыт работы с распределенными БД. Публикация 1С Опыт работы с SQL. Знания правил обменов Условия: График работы 5/2 с 8.00 до 17.00. Достойная заработная плата. Оформление по ТК РФ. Место работы: Краснодар, ул.Дмитриевская дамба Просьба реально оценивать свои навыки, прежде чем оставлять отклик на вакансию."," Высшее образование, желательно - Прикладная информатика. Знание типовых конфигураций БП, УТ, Розница (Алкоголь). Работа с нестандартными конфигурациями 1С на платформе 8.2 и 8.3. Наличие сертификатов 1С. Опыт работы с распределенными БД. Публикация 1С Опыт работы с SQL. Знания правил обменов "," Доработка конфигураций на платформе 1С (8.2 и 8.3) в соответствии с требованиями аналитиков и тд. (на основании ТЗ). Документирование доработок в соответствии с внутренними стандартами компании. Разработка системы дисконта и бонусов. Анализ выявленных ошибок в конфигурациях 1С. Обновление не типовых конфигураций. Анализ чужого кода. Разработка отчетов, в том числе сложных с использованием СКД. Настройка обменов 1С розница, настройка ЕГАИС. "," График работы 5/2 с 8.00 до 17.00. Достойная заработная плата. Оформление по ТК РФ. Место работы: Краснодар, ул.Дмитриевская дамба Просьба реально оценивать свои навыки, прежде чем оставлять отклик на вакансию.",SQL|1С: Розница|1С: Управление Торговлей|1С программирование|MS SQL
818,818,программист 1с,Екатеринбург,80000.0,80000.0,"Риваль, Торгово-промышленная группа",2019-10-20T08:31:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы - торгово-промышленная группа &quot;Риваль&quot; - ведущие производители и поставщики автокомпонентов и металлоизделий, как на федеральном, так и на международном рынках. Мы имеем собственную производственную базу, оснащенную новейшим оборудованием, которое отвечает всем требованиям передовых современных технологий в области металлообработки, лазерной резки различных металлов. Мы предлагаем: быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах. Мы глобально мыслим! Условия работы: 1. Интересная работа в коллективе, ценящем проактивность, гибкий подход к делу, реальный вклад в работу всей команды; 2. Заработная плата обсуждается с успешными кандидатами в зависимости от проф. опыта (fix+бонусы по KPI); своевременность выплаты заработной платы; 3. Уютный современный офис в центре города, оборудованная кухня, горячий кофе и ароматный чай для вас. Требования: 1. Высшее техническое образование; 2. Опыт разработки на платформе 1С Предприятие 8; 3. Знание типовых конфигураций 1С:«Управление торговлей», 1С: «ERP»; Сертификаты 1С и опыт участия в проектах по внедрению 1С ERP приветствуются; Обязанности: 1. Сопровождение пользователей Информационных Систем; 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП); 3. Сопровождение пользователей систем в 1С; 4. Участие в проекте по внедрению комплексной информационной системы 1С ERP; 5. Доработка действующих систем в компании.",,,,1С: Предприятие 8|Управляемые формы|Обновление конфигурации 1С|1С программирование
